Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
28141570,-1.31,-123.62,4.8,13.26,-26.6,27.0,-79.7
28318560,-1.30,-123.96,4.8,13.37,-26.4,26.8,-79.7
28495552,-1.32,-124.32,4.8,13.22,-26.2,26.7,-79.6
28672542,-1.32,-124.84,4.8,13.20,-25.9,26.4,-79.5
28849532,-1.31,-125.13,4.8,13.26,-25.8,26.2,-79.5
29026524,-1.31,-125.49,4.7,13.31,-25.6,26.0,-79.5
29203514,-1.32,-125.82,4.8,13.15,-25.4,25.8,-79.3
29380504,-1.30,-126.15,4.7,13.37,-25.2,25.7,-79.5
29557496,-1.30,-126.44,4.7,13.39,-25.1,25.5,-79.4
29734486,-1.32,-126.83,4.7,13.15,-24.8,25.3,-79.2
29911476,-1.32,-127.26,4.7,13.18,-24.6,25.1,-79.1
30088468,-1.33,-127.60,4.7,13.10,-24.4,24.9,-79.0
30265458,-1.33,-128.02,4.7,13.11,-24.2,24.7,-79.0
30442448,-1.33,-128.35,4.7,13.08,-24.0,24.5,-78.9
30619440,-1.32,-128.67,4.7,13.22,-23.9,24.3,-79.0
30796430,-1.33,-129.02,4.7,13.13,-23.7,24.1,-78.8
30973420,-1.34,-129.34,4.7,12.98,-23.5,24.0,-78.7
31150412,-1.33,-129.66,4.7,13.08,-23.3,23.8,-78.7
31327402,-1.33,-130.05,4.6,13.10,-23.1,23.6,-78.7
31504392,-1.34,-130.37,4.7,13.03,-23.0,23.4,-78.5
31681384,-1.33,-130.80,4.6,13.10,-22.7,23.2,-78.5
31858374,-1.34,-131.15,4.6,12.98,-22.5,23.0,-78.4
32035364,-1.34,-131.50,4.6,13.01,-22.4,22.8,-78.3
32212356,-1.35,-131.94,4.6,12.89,-22.1,22.6,-78.1
32389346,-1.36,-132.37,4.7,12.76,-21.9,22.4,-77.9
32566336,-1.37,-132.65,4.7,12.70,-21.8,22.3,-77.8
32743328,-1.36,-133.03,4.6,12.78,-21.6,22.1,-77.8
32920318,-1.38,-133.43,4.7,12.62,-21.4,21.9,-77.6
33097308,-1.38,-133.79,4.7,12.58,-21.2,21.7,-77.5
33274300,-1.40,-134.22,4.7,12.44,-21.0,21.5,-77.3
33451290,-1.40,-134.66,4.7,12.45,-20.7,21.3,-77.2
33628280,-1.39,-135.13,4.7,12.52,-20.5,21.0,-77.2
33805272,-1.40,-135.46,4.7,12.45,-20.3,20.9,-77.0
33982262,-1.41,-135.99,4.7,12.31,-20.1,20.6,-76.8
34159252,-1.43,-136.52,4.8,12.15,-19.8,20.3,-76.5
34336244,-1.44,-136.97,4.8,12.09,-19.6,20.1,-76.3
34513234,-1.48,-137.57,4.9,11.76,-19.2,19.9,-75.8
34690224,-1.50,-138.16,4.9,11.59,-19.0,19.6,-75.4
34867216,-1.52,-138.64,5.0,11.43,-18.7,19.4,-75.1
35044206,-1.57,-139.26,5.1,11.09,-18.4,19.1,-74.4
35221196,-1.62,-139.87,5.3,10.74,-18.1,18.8,-73.7
35398188,-1.68,-140.37,5.4,10.37,-17.8,18.6,-73.0
35575178,-1.76,-140.95,5.7,9.92,-17.5,18.4,-72.1
35752168,-1.81,-141.50,5.8,9.61,-17.2,18.2,-71.3
35929160,-1.88,-142.09,6.0,9.26,-16.9,18.0,-70.4
36106150,-2.00,-142.43,6.4,8.74,-16.8,17.9,-69.2
36283140,-2.10,-142.86,6.7,8.30,-16.5,17.8,-68.0
36460132,-2.20,-143.41,7.0,7.93,-16.2,17.7,-66.7
36637122,-2.33,-143.61,7.4,7.49,-16.1,17.7,-65.4
36814112,-2.46,-143.91,7.8,7.11,-15.9,17.7,-64.0
36991104,-2.59,-144.23,8.2,6.75,-15.7,17.7,-62.6
37168094,-2.76,-144.12,8.7,6.35,-15.7,18.0,-61.2
37345084,-2.91,-144.04,9.1,6.02,-15.7,18.2,-59.8
37522076,-3.06,-143.91,9.6,5.74,-15.7,18.4,-58.6
37699066,-3.24,-143.31,10.2,5.43,-16.0,18.9,-57.5
37876056,-3.41,-142.76,10.8,5.15,-16.1,19.4,-56.3
38053048,-3.59,-142.17,11.3,4.91,-16.3,19.9,-55.3
38230038,-3.68,-140.83,11.7,4.79,-16.9,20.6,-55.4
38407028,-3.79,-139.46,12.1,4.66,-17.5,21.3,-55.3
38584020,-3.91,-138.10,12.6,4.51,-18.1,22.0,-55.1
38761010,-3.87,-136.45,12.6,4.56,-18.9,22.7,-56.2
38938000,-3.83,-134.68,12.6,4.61,-19.7,23.4,-57.4
39114992,-3.77,-133.04,12.6,4.67,-20.5,24.1,-58.5
39291982,-3.61,-131.93,12.2,4.88,-21.2,24.4,-60.1
39468972,-3.41,-130.72,11.6,5.16,-21.9,24.8,-62.0
39645964,-3.24,-129.68,11.2,5.42,-22.5,25.1,-63.6
39822954,-3.01,-129.65,10.4,5.82,-22.7,24.9,-65.3
39999944,-2.81,-129.45,9.8,6.23,-22.9,24.9,-66.9
40176936,-2.61,-129.17,9.1,6.70,-23.1,24.8,-68.5
40353926,-2.44,-129.61,8.5,7.15,-23.0,24.5,-69.7
40530916,-2.29,-129.95,7.9,7.63,-22.9,24.2,-70.8
40707908,-2.15,-130.45,7.4,8.14,-22.7,23.8,-71.8
40884898,-2.04,-130.92,7.0,8.57,-22.5,23.5,-72.6
41061888,-1.93,-131.61,6.6,9.03,-22.1,23.1,-73.3
41238880,-1.84,-132.12,6.3,9.49,-21.9,22.8,-74.0
41415870,-1.78,-132.66,6.1,9.77,-21.6,22.5,-74.3
41592860,-1.73,-133.20,5.9,10.08,-21.4,22.2,-74.6
41769852,-1.68,-133.70,5.7,10.40,-21.1,21.9,-75.0
41946842,-1.64,-134.25,5.6,10.59,-20.9,21.6,-75.1
42123832,-1.60,-134.74,5.4,10.90,-20.6,21.3,-75.4
42300824,-1.55,-135.25,5.2,11.20,-20.4,21.0,-75.7
42477814,-1.53,-135.64,5.1,11.36,-20.2,20.8,-75.8
42654804,-1.52,-136.14,5.1,11.47,-20.0,20.6,-75.8
42831796,-1.50,-136.53,5.0,11.58,-19.8,20.4,-75.8
43008786,-1.49,-136.94,4.9,11.68,-19.6,20.2,-75.8
43185776,-1.47,-137.36,4.9,11.82,-19.4,20.0,-75.9
43362768,-1.44,-137.72,4.8,12.08,-19.2,19.8,-76.1
43539758,-1.43,-138.06,4.7,12.18,-19.0,19.6,-76.1
43716748,-1.43,-138.40,4.7,12.19,-18.8,19.4,-76.0
43893740,-1.42,-138.87,4.7,12.25,-18.6,19.2,-76.0
44070730,-1.41,-139.05,4.6,12.32,-18.5,19.1,-76.0
44247720,-1.40,-139.43,4.6,12.43,-18.3,18.9,-76.0
44424712,-1.40,-139.75,4.6,12.40,-18.2,18.8,-75.9
44601702,-1.40,-139.96,4.5,12.46,-18.1,18.6,-75.9
44778692,-1.39,-140.26,4.5,12.51,-17.9,18.5,-75.9
44955684,-1.39,-140.59,4.5,12.49,-17.8,18.3,-75.8
45132674,-1.39,-140.87,4.5,12.53,-17.6,18.2,-75.7
45309664,-1.38,-141.12,4.4,12.65,-17.5,18.1,-75.8
45486656,-1.38,-141.39,4.4,12.64,-17.4,17.9,-75.7
45663646,-1.37,-141.70,4.4,12.74,-17.2,17.8,-75.7
45840636,-1.38,-141.94,4.4,12.62,-17.1,17.7,-75.5
46017628,-1.37,-142.24,4.4,12.74,-17.0,17.5,-75.5
46194618,-1.37,-142.59,4.4,12.68,-16.8,17.4,-75.4
46371608,-1.37,-142.81,4.4,12.69,-16.7,17.3,-75.3
46548600,-1.36,-143.00,4.3,12.82,-16.6,17.2,-75.4
46725590,-1.36,-143.31,4.3,12.76,-16.5,17.0,-75.2
46902580,-1.36,-143.51,4.3,12.81,-16.4,16.9,-75.2
47079572,-1.36,-143.72,4.3,12.82,-16.3,16.8,-75.1
47256562,-1.36,-144.02,4.3,12.81,-16.1,16.7,-75.0
47433552,-1.36,-144.30,4.3,12.82,-16.0,16.6,-74.9
47610544,-1.36,-144.49,4.3,12.82,-15.9,16.5,-74.9
47787534,-1.37,-144.67,4.3,12.71,-15.8,16.4,-74.7
47964524,-1.37,-144.94,4.3,12.72,-15.7,16.3,-74.6
48141516,-1.37,-145.10,4.3,12.68,-15.6,16.2,-74.5
48318506,-1.36,-145.34,4.3,12.75,-15.5,16.1,-74.5
48495496,-1.37,-145.61,4.3,12.70,-15.4,16.0,-74.3
48672488,-1.36,-145.92,4.3,12.78,-15.2,15.8,-74.3
48849478,-1.37,-146.03,4.3,12.70,-15.2,15.8,-74.2
49026468,-1.37,-146.21,4.3,12.66,-15.1,15.7,-74.1
49203460,-1.38,-146.36,4.3,12.64,-15.0,15.6,-74.0
49380450,-1.38,-146.61,4.3,12.66,-14.9,15.5,-73.9
49557440,-1.36,-146.81,4.3,12.78,-14.8,15.4,-74.0
49734432,-1.37,-146.99,4.3,12.71,-14.7,15.3,-73.8
49911422,-1.37,-147.28,4.3,12.70,-14.6,15.2,-73.7
50088412,-1.39,-147.50,4.3,12.54,-14.5,15.1,-73.4
50265404,-1.38,-147.77,4.3,12.64,-14.3,15.0,-73.4
50442394,-1.39,-147.83,4.3,12.52,-14.3,15.0,-73.2
50619384,-1.40,-148.19,4.3,12.48,-14.1,14.8,-73.0
50796376,-1.40,-148.27,4.4,12.40,-14.1,14.8,-72.8
50973366,-1.40,-148.53,4.3,12.48,-14.0,14.6,-72.8
51150356,-1.40,-148.71,4.3,12.44,-13.9,14.6,-72.7
51327348,-1.39,-148.89,4.3,12.50,-13.8,14.5,-72.7
51504338,-1.39,-149.09,4.3,12.56,-13.7,14.4,-72.7
51681328,-1.40,-149.33,4.3,12.48,-13.6,14.3,-72.5
51858320,-1.39,-149.47,4.3,12.52,-13.6,14.2,-72.4
52035310,-1.39,-149.74,4.3,12.56,-13.4,14.1,-72.4
52212300,-1.40,-149.90,4.3,12.47,-13.4,14.0,-72.2
52389292,-1.40,-150.06,4.3,12.41,-13.3,14.0,-72.0
52566282,-1.41,-150.25,4.3,12.38,-13.2,13.9,-71.9
52743272,-1.41,-150.47,4.3,12.34,-13.1,13.8,-71.7
52920264,-1.40,-150.65,4.3,12.42,-13.0,13.7,-71.7
53097254,-1.41,-150.60,4.3,12.34,-13.0,13.7,-71.6
53274244,-1.40,-150.80,4.3,12.41,-12.9,13.6,-71.6
53451236,-1.41,-150.97,4.3,12.31,-12.9,13.6,-71.4
53628226,-1.42,-151.16,4.3,12.30,-12.8,13.5,-71.3
53805216,-1.42,-151.34,4.3,12.29,-12.7,13.4,-71.1
53982208,-1.42,-151.45,4.3,12.26,-12.6,13.4,-71.0
54159198,-1.42,-151.70,4.3,12.23,-12.5,13.3,-70.9
54336188,-1.42,-151.96,4.3,12.26,-12.4,13.1,-70.7
54513180,-1.43,-152.13,4.4,12.16,-12.3,13.1,-70.5
54690170,-1.43,-152.27,4.4,12.18,-12.3,13.0,-70.4
54867160,-1.43,-152.39,4.3,12.20,-12.2,12.9,-70.4
55044152,-1.44,-152.56,4.4,12.05,-12.1,12.9,-70.1
55221142,-1.43,-152.74,4.4,12.15,-12.0,12.8,-70.1
55398132,-1.44,-152.94,4.4,12.13,-11.9,12.7,-70.0
55575124,-1.43,-153.14,4.3,12.17,-11.9,12.6,-69.9
55752114,-1.43,-153.30,4.3,12.16,-11.8,12.6,-69.8
55929104,-1.44,-153.47,4.4,12.09,-11.7,12.5,-69.6
56106096,-1.45,-153.63,4.4,12.05,-11.6,12.4,-69.4
56283086,-1.45,-153.86,4.4,12.03,-11.5,12.3,-69.2
56460076,-1.44,-154.06,4.4,12.09,-11.4,12.2,-69.2
56637068,-1.45,-154.30,4.4,11.97,-11.3,12.1,-68.8
56814058,-1.46,-154.49,4.4,11.89,-11.2,12.1,-68.5
56991048,-1.46,-154.64,4.4,11.91,-11.2,12.0,-68.5
57168040,-1.46,-154.79,4.4,11.92,-11.1,11.9,-68.4
57345030,-1.46,-154.98,4.4,11.91,-11.0,11.9,-68.2
57522020,-1.46,-155.20,4.4,11.94,-10.9,11.8,-68.1
57699012,-1.46,-155.31,4.4,11.97,-10.9,11.7,-68.1
57876002,-1.46,-155.48,4.4,11.96,-10.8,11.6,-67.9
58052992,-1.47,-155.71,4.4,11.88,-10.7,11.6,-67.6
58229984,-1.46,-155.92,4.4,11.91,-10.6,11.5,-67.5
58406974,-1.47,-156.10,4.4,11.82,-10.5,11.4,-67.2
58583964,-1.47,-156.18,4.4,11.83,-10.5,11.4,-67.1
58760956,-1.49,-156.35,4.5,11.72,-10.4,11.3,-66.8
58937946,-1.49,-156.61,4.5,11.70,-10.3,11.2,-66.5
59114936,-1.49,-156.84,4.5,11.65,-10.2,11.1,-66.3
59291928,-1.50,-157.08,4.5,11.59,-10.1,11.0,-65.9
59468918,-1.49,-157.23,4.5,11.65,-10.0,10.9,-65.9
59645908,-1.50,-157.48,4.5,11.62,-9.9,10.8,-65.6
59822900,-1.50,-157.64,4.5,11.63,-9.8,10.8,-65.5
59999890,-1.50,-157.82,4.5,11.63,-9.7,10.7,-65.4
60176880,-1.50,-157.97,4.5,11.61,-9.7,10.6,-65.2
60353872,-1.51,-158.17,4.5,11.55,-9.6,10.6,-64.9
60530862,-1.51,-158.35,4.5,11.51,-9.5,10.5,-64.6
60707852,-1.52,-158.50,4.5,11.46,-9.4,10.4,-64.4
60884844,-1.51,-158.67,4.5,11.52,-9.3,10.4,-64.3
61061834,-1.52,-158.92,4.5,11.43,-9.2,10.3,-63.9
61238824,-1.54,-159.11,4.6,11.34,-9.1,10.2,-63.5
61415816,-1.52,-159.23,4.5,11.45,-9.1,10.2,-63.6
61592806,-1.53,-159.47,4.5,11.36,-9.0,10.1,-63.2
61769796,-1.54,-159.70,4.6,11.27,-8.9,10.0,-62.7
61946788,-1.55,-159.93,4.6,11.26,-8.8,9.9,-62.4
62123778,-1.55,-160.18,4.6,11.27,-8.7,9.8,-62.2
62300768,-1.56,-160.36,4.6,11.15,-8.6,9.7,-61.7
62477760,-1.56,-160.58,4.6,11.17,-8.5,9.7,-61.5
62654750,-1.57,-160.81,4.6,11.10,-8.4,9.6,-61.1
62831740,-1.58,-160.98,4.7,11.01,-8.3,9.5,-60.7
63008732,-1.58,-161.14,4.7,11.00,-8.2,9.5,-60.4
63185722,-1.59,-161.43,4.7,10.96,-8.1,9.4,-60.0
63362712,-1.60,-161.58,4.7,10.90,-8.0,9.3,-59.6
63539704,-1.61,-161.86,4.7,10.85,-7.9,9.2,-59.2
63716694,-1.63,-162.07,4.8,10.71,-7.8,9.2,-58.5
63893684,-1.64,-162.25,4.8,10.62,-7.7,9.1,-58.1
64070676,-1.65,-162.48,4.9,10.55,-7.6,9.0,-57.6
64247666,-1.67,-162.69,4.9,10.42,-7.5,9.0,-56.9
64424656,-1.68,-162.90,4.9,10.40,-7.4,8.9,-56.6
64601648,-1.69,-163.12,5.0,10.30,-7.3,8.9,-56.0
64778638,-1.71,-163.24,5.0,10.18,-7.3,8.9,-55.5
64955628,-1.72,-163.50,5.0,10.15,-7.2,8.8,-55.0
65132620,-1.74,-163.68,5.1,10.03,-7.1,8.7,-54.4
65309610,-1.75,-163.85,5.1,9.96,-7.0,8.7,-53.9
65486600,-1.76,-164.09,5.1,9.92,-6.9,8.6,-53.4
65663592,-1.77,-164.24,5.2,9.85,-6.8,8.6,-52.9
65840582,-1.79,-164.48,5.2,9.76,-6.7,8.5,-52.2
66017572,-1.80,-164.69,5.3,9.68,-6.6,8.5,-51.7
66194564,-1.82,-164.88,5.3,9.60,-6.6,8.4,-51.1
66371554,-1.84,-165.09,5.4,9.49,-6.5,8.4,-50.4
66548544,-1.85,-165.25,5.4,9.43,-6.4,8.4,-49.9
66725536,-1.86,-165.47,5.4,9.39,-6.3,8.3,-49.4
66902526,-1.89,-165.65,5.5,9.24,-6.2,8.3,-48.5
67079516,-1.91,-165.86,5.6,9.13,-6.1,8.3,-47.8
67256508,-1.92,-166.06,5.6,9.07,-6.0,8.2,-47.2
67433498,-1.95,-166.28,5.7,8.96,-5.9,8.2,-46.4
67610488,-1.97,-166.47,5.7,8.85,-5.9,8.2,-45.6
67787480,-1.99,-166.72,5.8,8.76,-5.7,8.1,-44.8
67964470,-2.03,-166.92,5.9,8.61,-5.7,8.2,-43.9
68141460,-2.05,-167.15,5.9,8.52,-5.6,8.1,-43.1
68318452,-2.09,-167.30,6.1,8.35,-5.5,8.2,-42.1
68495442,-2.12,-167.55,6.1,8.24,-5.4,8.2,-41.2
68672432,-2.16,-167.68,6.3,8.08,-5.3,8.2,-40.3
68849424,-2.18,-167.89,6.3,8.00,-5.2,8.2,-39.5
69026414,-2.23,-168.07,6.4,7.84,-5.1,8.2,-38.6
69203404,-2.26,-168.20,6.5,7.74,-5.1,8.3,-37.9
69380396,-2.30,-168.33,6.6,7.60,-5.0,8.3,-37.1
69557386,-2.34,-168.45,6.8,7.47,-5.0,8.4,-36.3
69734376,-2.37,-168.55,6.9,7.37,-4.9,8.4,-35.7
69911368,-2.41,-168.65,7.0,7.25,-4.9,8.5,-35.0
70088358,-2.47,-168.75,7.1,7.09,-4.8,8.6,-34.2
70265348,-2.51,-168.82,7.2,6.96,-4.8,8.7,-33.5
70442340,-2.56,-168.91,7.4,6.84,-4.8,8.8,-32.8
70619330,-2.61,-168.91,7.5,6.70,-4.7,8.9,-32.2
70796320,-2.66,-168.93,7.7,6.59,-4.7,9.0,-31.7
70973312,-2.71,-168.98,7.8,6.46,-4.7,9.1,-31.1
71150302,-2.76,-168.90,8.0,6.34,-4.7,9.3,-30.8
71327292,-2.81,-168.75,8.1,6.24,-4.8,9.4,-30.7
71504284,-2.85,-168.71,8.2,6.14,-4.8,9.5,-30.3
71681274,-2.89,-168.57,8.3,6.06,-4.9,9.7,-30.3
71858264,-2.94,-168.32,8.5,5.96,-5.0,9.8,-30.4
72035256,-2.99,-168.13,8.6,5.86,-5.0,10.0,-30.3
72212246,-3.03,-167.92,8.7,5.79,-5.1,10.1,-30.4
72389236,-3.07,-167.78,8.8,5.72,-5.2,10.3,-30.4
72566228,-3.11,-167.52,8.9,5.65,-5.3,10.4,-30.6
72743218,-3.14,-167.27,9.0,5.60,-5.4,10.5,-30.8
72920208,-3.17,-166.97,9.1,5.53,-5.5,10.7,-31.1
73097200,-3.20,-166.64,9.2,5.49,-5.7,10.8,-31.5
73274190,-3.22,-166.35,9.3,5.46,-5.8,10.9,-31.9
73451180,-3.23,-166.03,9.3,5.44,-5.9,11.0,-32.4
73628172,-3.25,-165.72,9.4,5.41,-6.0,11.2,-32.8
73805162,-3.24,-165.37,9.4,5.42,-6.2,11.2,-33.5
73982152,-3.25,-165.02,9.4,5.41,-6.3,11.3,-34.0
74159144,-3.26,-164.73,9.4,5.40,-6.5,11.4,-34.5
74336134,-3.24,-164.42,9.4,5.42,-6.6,11.5,-35.1
74513124,-3.23,-164.06,9.4,5.44,-6.8,11.5,-35.8
74690116,-3.22,-163.74,9.3,5.46,-6.9,11.6,-36.5
74867106,-3.20,-163.41,9.3,5.50,-7.0,11.7,-37.2
75044096,-3.15,-163.11,9.2,5.57,-7.2,11.6,-38.1
75221088,-3.13,-162.77,9.1,5.60,-7.3,11.7,-38.8
75398078,-3.10,-162.53,9.0,5.66,-7.4,11.7,-39.5
75575068,-3.05,-162.36,8.9,5.75,-7.5,11.6,-40.2
75752060,-3.03,-162.16,8.8,5.80,-7.6,11.7,-40.8
75929050,-2.97,-161.90,8.7,5.90,-7.7,11.6,-41.7
76106040,-2.93,-161.74,8.6,5.99,-7.8,11.6,-42.4
76283032,-2.88,-161.60,8.4,6.10,-7.9,11.5,-43.1
76460022,-2.82,-161.50,8.3,6.21,-7.9,11.4,-43.8
76637012,-2.78,-161.51,8.1,6.31,-7.9,11.4,-44.3
76814004,-2.73,-161.52,8.0,6.41,-7.9,11.3,-44.8
76990994,-2.68,-161.50,7.8,6.54,-7.9,11.2,-45.4
77167984,-2.62,-161.59,7.7,6.69,-7.9,11.0,-45.9
77344976,-2.57,-161.57,7.5,6.80,-7.9,10.9,-46.4
77521966,-2.53,-161.74,7.4,6.93,-7.9,10.8,-46.7
77698956,-2.48,-161.82,7.3,7.06,-7.8,10.7,-47.2
77875948,-2.43,-161.96,7.1,7.20,-7.8,10.5,-47.5
78052938,-2.39,-162.13,7.0,7.32,-7.7,10.4,-47.8
78229928,-2.35,-162.25,6.9,7.44,-7.7,10.3,-48.1
78406920,-2.31,-162.31,6.8,7.55,-7.6,10.2,-48.4
78583910,-2.28,-162.49,6.7,7.67,-7.6,10.1,-48.6
78760900,-2.24,-162.67,6.6,7.78,-7.5,10.0,-48.7
78937892,-2.21,-162.83,6.5,7.89,-7.4,9.9,-48.9
79114882,-2.18,-163.05,6.4,8.01,-7.3,9.7,-49.0
79291872,-2.15,-163.25,6.3,8.11,-7.2,9.6,-49.0
79468864,-2.13,-163.46,6.2,8.19,-7.2,9.5,-49.0
79645854,-2.11,-163.64,6.2,8.27,-7.1,9.4,-48.9
79822844,-2.10,-163.87,6.1,8.31,-7.0,9.3,-48.7
79999836,-2.07,-164.03,6.0,8.44,-6.9,9.2,-48.9
80176826,-2.04,-164.26,6.0,8.56,-6.8,9.1,-48.9
80353816,-2.02,-164.41,5.9,8.64,-6.7,9.0,-48.9
80530808,-1.99,-164.62,5.8,8.75,-6.7,8.8,-48.9
80707798,-1.98,-164.83,5.8,8.83,-6.6,8.7,-48.8
80884788,-1.97,-165.02,5.7,8.85,-6.5,8.7,-48.5
81061780,-1.95,-165.20,5.7,8.93,-6.4,8.6,-48.4
81238770,-1.93,-165.37,5.6,9.02,-6.3,8.5,-48.4
81415760,-1.92,-165.63,5.6,9.09,-6.2,8.4,-48.1
81592752,-1.91,-165.85,5.5,9.15,-6.1,8.3,-47.9
81769742,-1.89,-166.00,5.5,9.21,-6.1,8.2,-47.8
81946732,-1.88,-166.16,5.5,9.29,-6.0,8.1,-47.7
82123724,-1.87,-166.44,5.4,9.32,-5.9,8.0,-47.2
82300714,-1.86,-166.67,5.4,9.39,-5.8,7.9,-46.9
82477704,-1.86,-166.86,5.4,9.39,-5.7,7.8,-46.5
82654696,-1.85,-167.09,5.4,9.45,-5.6,7.7,-46.2
82831686,-1.82,-167.28,5.3,9.56,-5.5,7.6,-46.1
83008676,-1.83,-167.47,5.3,9.52,-5.4,7.6,-45.6
83185668,-1.81,-167.68,5.3,9.61,-5.3,7.5,-45.4
83362658,-1.81,-167.85,5.2,9.65,-5.3,7.4,-45.1
83539648,-1.81,-168.03,5.2,9.63,-5.2,7.4,-44.7
83716640,-1.80,-168.28,5.2,9.68,-5.1,7.3,-44.2
83893630,-1.80,-168.41,5.2,9.68,-5.0,7.2,-43.9
84070620,-1.79,-168.56,5.2,9.74,-5.0,7.2,-43.7
84247612,-1.78,-168.69,5.2,9.78,-4.9,7.1,-43.5
84424602,-1.78,-168.88,5.1,9.81,-4.8,7.0,-43.1
84601592,-1.76,-169.10,5.1,9.88,-4.7,7.0,-42.7
84778584,-1.76,-169.33,5.1,9.88,-4.6,6.9,-42.1
84955574,-1.76,-169.44,5.1,9.92,-4.6,6.8,-42.0
85132564,-1.75,-169.64,5.1,9.93,-4.5,6.8,-41.5
85309556,-1.77,-169.78,5.1,9.87,-4.4,6.8,-40.9
85486546,-1.76,-169.98,5.1,9.92,-4.3,6.7,-40.5
85663536,-1.75,-170.10,5.1,9.96,-4.3,6.6,-40.3
85840528,-1.74,-170.26,5.0,10.00,-4.2,6.6,-40.0
86017518,-1.75,-170.47,5.1,9.94,-4.1,6.5,-39.2
86194508,-1.74,-170.63,5.0,10.03,-4.1,6.5,-38.9
86371500,-1.75,-170.73,5.1,9.95,-4.0,6.5,-38.4
86548490,-1.75,-170.97,5.1,9.95,-3.9,6.4,-37.7
86725480,-1.75,-171.11,5.1,9.94,-3.8,6.4,-37.2
86902472,-1.75,-171.33,5.1,9.94,-3.8,6.3,-36.6
87079462,-1.75,-171.47,5.0,9.97,-3.7,6.3,-36.2
87256452,-1.75,-171.58,5.0,9.99,-3.6,6.2,-35.9
87433444,-1.74,-171.74,5.0,10.00,-3.6,6.2,-35.4
87610434,-1.75,-171.94,5.0,9.98,-3.5,6.1,-34.7
87787424,-1.75,-172.14,5.0,9.97,-3.4,6.1,-34.0
87964416,-1.74,-172.23,5.0,10.04,-3.4,6.0,-33.9
88141406,-1.75,-172.42,5.0,9.95,-3.3,6.0,-33.0
