Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
88318396,-1.27,-174.63,3.7,13.66,-2.3,4.3,-32.4
88495388,-1.27,-174.76,3.7,13.69,-2.3,4.3,-31.9
88672378,-1.26,-174.89,3.6,13.78,-2.2,4.3,-31.4
88849368,-1.26,-174.98,3.6,13.78,-2.2,4.2,-30.9
89026360,-1.26,-175.08,3.6,13.86,-2.1,4.2,-30.6
89203350,-1.25,-175.23,3.6,13.87,-2.1,4.2,-29.8
89380340,-1.25,-175.40,3.6,13.89,-2.0,4.1,-29.0
89557332,-1.24,-175.51,3.6,14.07,-1.9,4.1,-28.7
89734322,-1.24,-175.62,3.6,14.08,-1.9,4.0,-28.2
89911312,-1.23,-175.80,3.5,14.12,-1.8,4.0,-27.2
90088304,-1.23,-175.93,3.5,14.13,-1.8,4.0,-26.5
90265294,-1.23,-176.06,3.5,14.20,-1.7,3.9,-25.9
90442284,-1.23,-176.19,3.5,14.15,-1.7,3.9,-25.1
90619276,-1.23,-176.34,3.5,14.19,-1.6,3.9,-24.3
90796266,-1.22,-176.39,3.5,14.26,-1.6,3.8,-24.0
90973256,-1.23,-176.53,3.5,14.17,-1.5,3.8,-23.1
91150248,-1.22,-176.65,3.5,14.31,-1.5,3.8,-22.6
91327238,-1.22,-176.77,3.5,14.27,-1.4,3.8,-21.8
91504228,-1.21,-176.86,3.5,14.36,-1.4,3.7,-21.4
91681220,-1.21,-177.00,3.5,14.39,-1.3,3.7,-20.5
91858210,-1.20,-177.13,3.5,14.46,-1.2,3.7,-19.8
92035200,-1.20,-177.24,3.5,14.49,-1.2,3.7,-19.2
92212192,-1.19,-177.38,3.4,14.59,-1.1,3.6,-18.3
92389182,-1.20,-177.48,3.4,14.52,-1.1,3.6,-17.6
92566172,-1.19,-177.59,3.4,14.56,-1.0,3.6,-16.9
92743164,-1.19,-177.75,3.4,14.60,-1.0,3.6,-15.9
92920154,-1.19,-177.82,3.4,14.62,-0.9,3.6,-15.5
93097144,-1.19,-177.96,3.4,14.64,-0.9,3.5,-14.6
93274136,-1.18,-178.04,3.4,14.74,-0.8,3.5,-14.1
93451126,-1.19,-178.21,3.4,14.61,-0.8,3.5,-12.8
93628116,-1.19,-178.30,3.4,14.65,-0.7,3.5,-12.2
93805108,-1.19,-178.49,3.4,14.66,-0.7,3.5,-10.9
93982098,-1.18,-178.53,3.4,14.74,-0.6,3.5,-10.7
94159088,-1.17,-178.69,3.4,14.86,-0.6,3.4,-9.6
94336080,-1.16,-178.76,3.3,15.02,-0.5,3.4,-9.2
94513070,-1.17,-178.85,3.4,14.90,-0.5,3.4,-8.4
94690060,-1.16,-178.98,3.3,14.96,-0.4,3.4,-7.6
94867052,-1.17,-179.10,3.3,14.93,-0.4,3.4,-6.7
95044042,-1.16,-179.24,3.3,14.99,-0.3,3.4,-5.7
95221032,-1.15,-179.40,3.3,15.08,-0.3,3.3,-4.5
95398024,-1.16,-179.51,3.3,15.03,-0.2,3.3,-3.7
95575014,-1.15,-179.61,3.3,15.07,-0.2,3.3,-3.0
95752004,-1.15,-179.69,3.3,15.07,-0.1,3.3,-2.3
95928996,-1.15,-179.79,3.3,15.17,-0.1,3.3,-1.6
96105986,-1.15,-179.95,3.3,15.13,-0.0,3.3,-0.4
96282976,-1.15,-179.97,3.3,15.13,-0.0,3.3,-0.2
96459968,-1.14,179.91,3.3,15.24,0.0,3.3,0.7
96636958,-1.14,179.80,3.3,15.20,0.1,3.3,1.5
96813948,-1.15,179.69,3.3,15.15,0.1,3.3,2.4
96990940,-1.15,179.57,3.3,15.19,0.2,3.3,3.2
97167930,-1.15,179.50,3.3,15.18,0.2,3.3,3.8
97344920,-1.13,179.41,3.3,15.37,0.3,3.3,4.5
97521912,-1.13,179.32,3.2,15.41,0.3,3.3,5.2
97698902,-1.13,179.21,3.3,15.37,0.3,3.3,6.0
97875892,-1.13,179.05,3.3,15.37,0.4,3.3,7.2
98052884,-1.13,178.96,3.3,15.37,0.5,3.3,7.9
98229874,-1.12,178.89,3.2,15.48,0.5,3.3,8.5
98406864,-1.12,178.78,3.2,15.58,0.5,3.3,9.4
98583856,-1.12,178.69,3.2,15.57,0.6,3.3,10.0
98760846,-1.13,178.59,3.2,15.45,0.6,3.3,10.7
98937836,-1.12,178.52,3.2,15.53,0.6,3.3,11.3
99114828,-1.12,178.37,3.2,15.53,0.7,3.3,12.4
99291818,-1.12,178.26,3.2,15.56,0.8,3.3,13.2
99468808,-1.11,178.13,3.2,15.62,0.8,3.3,14.2
99645800,-1.11,178.04,3.2,15.74,0.9,3.3,15.0
99822790,-1.11,177.93,3.2,15.69,0.9,3.3,15.7
99999780,-1.11,177.82,3.2,15.60,0.9,3.3,16.4
100176772,-1.11,177.73,3.2,15.68,1.0,3.3,17.2
100353762,-1.12,177.63,3.2,15.59,1.0,3.4,17.8
100530752,-1.12,177.54,3.2,15.60,1.1,3.4,18.4
100707744,-1.11,177.51,3.2,15.73,1.1,3.4,18.8
100884734,-1.10,177.37,3.2,15.78,1.1,3.4,19.8
101061724,-1.10,177.22,3.2,15.80,1.2,3.4,20.9
101238716,-1.10,177.14,3.2,15.84,1.2,3.4,21.5
101415706,-1.11,177.07,3.2,15.74,1.3,3.4,21.8
101592696,-1.10,176.88,3.2,15.78,1.4,3.4,23.2
101769688,-1.10,176.76,3.2,15.75,1.4,3.5,23.9
101946678,-1.10,176.67,3.2,15.80,1.4,3.5,24.6
102123668,-1.09,176.61,3.1,15.93,1.5,3.5,25.1
102300660,-1.10,176.54,3.2,15.85,1.5,3.5,25.4
102477650,-1.10,176.41,3.2,15.83,1.6,3.5,26.3
102654640,-1.09,176.32,3.1,15.90,1.6,3.5,27.0
102831632,-1.10,176.21,3.2,15.82,1.6,3.6,27.5
103008622,-1.09,176.12,3.1,15.98,1.7,3.6,28.3
103185612,-1.08,176.01,3.1,16.15,1.7,3.6,29.2
103362604,-1.08,175.86,3.1,16.11,1.8,3.6,30.1
103539594,-1.08,175.81,3.1,16.06,1.8,3.6,30.3
103716584,-1.08,175.68,3.1,16.11,1.9,3.6,31.1
103893576,-1.07,175.60,3.1,16.22,1.9,3.6,31.8
104070566,-1.08,175.52,3.1,16.16,1.9,3.7,32.2
104247556,-1.07,175.44,3.1,16.24,2.0,3.7,32.7
104424548,-1.07,175.31,3.1,16.25,2.0,3.7,33.5
104601538,-1.07,175.22,3.1,16.19,2.1,3.7,33.9
104778528,-1.08,175.06,3.1,16.14,2.1,3.8,34.7
104955520,-1.07,174.99,3.1,16.24,2.2,3.8,35.2
105132510,-1.07,174.94,3.1,16.19,2.2,3.8,35.4
105309500,-1.07,174.84,3.1,16.22,2.2,3.8,36.0
105486492,-1.07,174.79,3.1,16.28,2.3,3.8,36.4
105663482,-1.06,174.71,3.1,16.37,2.3,3.8,37.0
105840472,-1.07,174.58,3.1,16.23,2.4,3.9,37.4
106017464,-1.06,174.46,3.1,16.38,2.4,3.9,38.2
106194454,-1.06,174.43,3.1,16.33,2.4,3.9,38.3
106371444,-1.06,174.37,3.1,16.38,2.4,3.9,38.7
106548436,-1.06,174.29,3.0,16.47,2.5,3.9,39.2
106725426,-1.06,174.18,3.1,16.40,2.5,4.0,39.7
106902416,-1.06,174.03,3.1,16.39,2.6,4.0,40.3
107079408,-1.06,173.85,3.1,16.40,2.7,4.1,41.2
107256398,-1.07,173.82,3.1,16.29,2.7,4.1,41.1
107433388,-1.06,173.76,3.0,16.45,2.7,4.1,41.7
107610380,-1.05,173.69,3.0,16.52,2.7,4.1,42.1
107787370,-1.05,173.62,3.0,16.50,2.8,4.1,42.4
107964360,-1.06,173.48,3.1,16.36,2.8,4.2,42.8
108141352,-1.06,173.41,3.1,16.39,2.9,4.2,43.1
108318342,-1.06,173.32,3.0,16.48,2.9,4.2,43.7
108495332,-1.05,173.15,3.0,16.63,3.0,4.2,44.6
108672324,-1.05,173.12,3.0,16.60,3.0,4.3,44.7
108849314,-1.05,173.01,3.0,16.63,3.0,4.3,45.2
109026304,-1.05,172.89,3.0,16.62,3.1,4.3,45.7
109203296,-1.04,172.81,3.0,16.66,3.1,4.3,46.1
109380286,-1.04,172.71,3.0,16.69,3.2,4.4,46.5
109557276,-1.04,172.60,3.0,16.78,3.2,4.4,47.1
109734268,-1.03,172.54,3.0,16.85,3.2,4.4,47.4
109911258,-1.04,172.43,3.0,16.70,3.3,4.5,47.6
110088248,-1.04,172.38,3.0,16.74,3.3,4.5,47.9
110265240,-1.04,172.34,3.0,16.66,3.3,4.5,47.9
110442230,-1.04,172.15,3.0,16.74,3.4,4.5,48.7
110619220,-1.04,172.06,3.0,16.70,3.5,4.6,49.0
110796212,-1.03,171.97,3.0,16.92,3.5,4.6,49.7
110973202,-1.03,171.87,3.0,16.84,3.5,4.6,49.9
111150192,-1.03,171.80,3.0,16.83,3.6,4.7,50.1
111327184,-1.03,171.74,3.0,16.86,3.6,4.7,50.3
111504174,-1.03,171.66,3.0,16.84,3.6,4.7,50.6
111681164,-1.03,171.52,3.0,16.91,3.7,4.7,51.2
111858156,-1.02,171.44,3.0,17.01,3.7,4.8,51.6
112035146,-1.03,171.36,3.0,16.95,3.8,4.8,51.8
112212136,-1.03,171.18,3.0,16.82,3.8,4.9,52.1
112389128,-1.03,171.14,3.0,16.93,3.9,4.9,52.4
112566118,-1.03,171.03,3.0,16.87,3.9,4.9,52.7
112743108,-1.03,170.96,3.0,16.86,3.9,4.9,52.9
112920100,-1.03,170.82,3.0,16.87,4.0,5.0,53.3
113097090,-1.03,170.75,3.0,16.86,4.0,5.0,53.5
113274080,-1.02,170.60,3.0,17.02,4.1,5.1,54.2
113451072,-1.03,170.60,3.0,16.93,4.1,5.1,54.0
113628062,-1.02,170.44,3.0,17.04,4.2,5.1,54.7
113805052,-1.02,170.42,3.0,16.99,4.2,5.1,54.6
113982044,-1.03,170.44,3.0,16.95,4.2,5.1,54.5
114159034,-1.02,170.24,2.9,17.11,4.3,5.2,55.3
114336024,-1.02,170.11,3.0,16.98,4.3,5.2,55.5
114513016,-1.02,169.98,3.0,17.05,4.4,5.3,55.9
114690006,-1.02,169.96,2.9,17.12,4.4,5.3,56.1
114866996,-1.02,169.83,3.0,17.01,4.4,5.3,56.3
115043988,-1.02,169.76,2.9,17.09,4.5,5.4,56.6
115220978,-1.02,169.73,3.0,17.06,4.5,5.4,56.6
115397968,-1.02,169.56,3.0,17.04,4.6,5.4,57.0
115574960,-1.01,169.47,2.9,17.16,4.6,5.5,57.4
115751950,-1.01,169.45,2.9,17.16,4.6,5.5,57.4
115928940,-1.02,169.38,2.9,17.10,4.6,5.5,57.5
116105932,-1.02,169.31,3.0,17.08,4.7,5.5,57.6
116282922,-1.01,169.25,2.9,17.23,4.7,5.5,58.0
116459912,-1.02,169.10,3.0,16.98,4.8,5.6,58.0
116636904,-1.02,168.98,2.9,17.11,4.8,5.6,58.5
116813894,-1.02,168.88,2.9,17.12,4.9,5.7,58.7
116990884,-1.02,168.81,2.9,17.12,4.9,5.7,58.9
117167876,-1.01,168.71,2.9,17.26,4.9,5.7,59.3
117344866,-1.01,168.67,2.9,17.27,4.9,5.7,59.4
117521856,-1.02,168.59,2.9,17.13,5.0,5.8,59.4
117698848,-1.00,168.49,2.9,17.34,5.0,5.8,59.9
117875838,-1.01,168.46,2.9,17.25,5.0,5.8,59.8
118052828,-1.01,168.39,2.9,17.18,5.1,5.9,59.9
118229820,-1.01,168.26,2.9,17.26,5.1,5.9,60.3
118406810,-1.00,168.10,2.9,17.36,5.2,6.0,60.7
118583800,-1.01,168.09,2.9,17.25,5.2,6.0,60.6
118760792,-1.01,168.03,2.9,17.25,5.2,6.0,60.7
118937782,-1.00,167.94,2.9,17.46,5.3,6.0,61.2
119114772,-1.01,167.90,2.9,17.27,5.3,6.0,61.0
119291764,-0.99,167.85,2.9,17.57,5.3,6.0,61.5
119468754,-1.00,167.70,2.9,17.40,5.4,6.1,61.6
119645744,-1.01,167.67,2.9,17.28,5.4,6.1,61.5
119822736,-1.00,167.58,2.9,17.43,5.4,6.1,61.8
119999726,-0.99,167.45,2.9,17.61,5.5,6.2,62.3
120176716,-0.99,167.38,2.9,17.51,5.5,6.2,62.3
120353708,-0.99,167.26,2.9,17.55,5.6,6.3,62.6
120530698,-0.99,167.20,2.9,17.65,5.6,6.3,62.8
120707688,-0.99,167.12,2.9,17.51,5.6,6.3,62.8
120884680,-0.98,167.08,2.9,17.66,5.6,6.3,63.1
121061670,-0.99,166.94,2.9,17.58,5.7,6.4,63.2
121238660,-0.98,166.82,2.9,17.68,5.8,6.4,63.5
121415652,-0.98,166.73,2.9,17.75,5.8,6.5,63.8
121592642,-0.98,166.72,2.9,17.70,5.8,6.5,63.7
121769632,-0.98,166.63,2.9,17.68,5.8,6.5,63.9
121946624,-0.99,166.56,2.9,17.62,5.9,6.5,63.9
122123614,-0.98,166.48,2.9,17.75,5.9,6.6,64.2
122300604,-0.98,166.36,2.8,17.81,6.0,6.6,64.5
122477596,-0.97,166.34,2.8,17.89,6.0,6.6,64.6
122654586,-0.98,166.28,2.8,17.82,6.0,6.6,64.6
122831576,-0.97,166.17,2.8,17.97,6.0,6.7,65.0
123008568,-0.97,166.09,2.8,17.94,6.1,6.7,65.1
123185558,-0.97,165.99,2.8,17.87,6.1,6.7,65.1
123362548,-0.97,165.93,2.8,17.98,6.1,6.8,65.3
123539540,-0.97,165.81,2.8,17.92,6.2,6.8,65.5
123716530,-0.97,165.81,2.8,17.97,6.2,6.8,65.5
123893520,-0.96,165.66,2.8,18.05,6.3,6.9,65.8
124070512,-0.96,165.62,2.8,18.15,6.3,6.9,66.0
124247502,-0.97,165.52,2.8,17.98,6.3,6.9,65.9
124424492,-0.96,165.47,2.8,18.03,6.4,7.0,66.1
124601484,-0.96,165.42,2.8,18.12,6.4,7.0,66.3
124778474,-0.96,165.33,2.8,18.09,6.4,7.0,66.4
124955464,-0.96,165.20,2.8,18.04,6.5,7.1,66.5
125132456,-0.95,165.10,2.8,18.28,6.5,7.1,66.9
125309446,-0.95,165.07,2.8,18.30,6.5,7.1,67.0
125486436,-0.94,164.94,2.8,18.44,6.6,7.1,67.3
125663428,-0.94,164.92,2.7,18.55,6.6,7.1,67.4
125840418,-0.94,164.81,2.7,18.52,6.6,7.2,67.5
126017408,-0.94,164.69,2.8,18.43,6.7,7.2,67.6
126194400,-0.94,164.63,2.7,18.52,6.7,7.3,67.8
126371390,-0.94,164.61,2.8,18.51,6.7,7.3,67.8
126548380,-0.94,164.42,2.8,18.47,6.8,7.4,68.0
126725372,-0.93,164.47,2.7,18.64,6.8,7.3,68.1
126902362,-0.93,164.30,2.7,18.60,6.9,7.4,68.3
127079352,-0.93,164.22,2.7,18.70,6.9,7.4,68.5
127256344,-0.92,164.12,2.7,18.92,7.0,7.5,68.8
127433334,-0.93,164.08,2.7,18.67,7.0,7.5,68.6
127610324,-0.93,164.01,2.7,18.68,7.0,7.5,68.7
127787316,-0.93,163.98,2.7,18.73,7.0,7.5,68.8
127964306,-0.93,163.91,2.7,18.68,7.0,7.6,68.8
128141296,-0.92,163.81,2.7,18.80,7.1,7.6,69.1
128318288,-0.92,163.71,2.7,18.80,7.1,7.6,69.2
128495278,-0.93,163.61,2.7,18.78,7.2,7.7,69.3
128672268,-0.91,163.58,2.7,19.02,7.2,7.7,69.5
128849260,-0.91,163.50,2.7,19.08,7.2,7.7,69.7
129026250,-0.91,163.47,2.7,19.07,7.2,7.7,69.7
129203240,-0.90,163.32,2.7,19.22,7.3,7.8,70.0
129380232,-0.90,163.36,2.6,19.27,7.3,7.8,70.0
129557222,-0.90,163.27,2.6,19.29,7.3,7.8,70.1
129734212,-0.90,163.19,2.6,19.38,7.4,7.8,70.3
129911204,-0.89,163.18,2.6,19.46,7.4,7.8,70.4
130088194,-0.90,163.04,2.6,19.35,7.4,7.9,70.4
130265184,-0.89,162.95,2.6,19.61,7.5,7.9,70.8
130442176,-0.89,162.85,2.6,19.56,7.5,8.0,70.8
130619166,-0.89,162.74,2.6,19.58,7.6,8.0,71.0
130796156,-0.89,162.63,2.6,19.56,7.6,8.1,71.0
130973148,-0.88,162.54,2.6,19.69,7.7,8.1,71.3
131150138,-0.89,162.54,2.6,19.52,7.7,8.1,71.1
131327128,-0.89,162.36,2.6,19.63,7.7,8.2,71.4
131504120,-0.88,162.35,2.6,19.83,7.7,8.2,71.6
131681110,-0.88,162.27,2.6,19.81,7.8,8.2,71.6
131858100,-0.88,162.18,2.6,19.85,7.8,8.2,71.7
132035092,-0.88,162.10,2.6,19.85,7.9,8.3,71.8
132212082,-0.87,161.99,2.6,19.91,7.9,8.3,72.0
132389072,-0.87,162.01,2.6,19.95,7.9,8.3,72.0
132566064,-0.87,161.89,2.6,19.98,7.9,8.4,72.1
132743054,-0.86,161.86,2.5,20.20,8.0,8.4,72.3
132920044,-0.86,161.82,2.5,20.14,8.0,8.4,72.3
133097036,-0.85,161.65,2.5,20.40,8.1,8.4,72.7
133274026,-0.85,161.58,2.5,20.37,8.1,8.5,72.7
133451016,-0.85,161.55,2.5,20.45,8.1,8.5,72.8
133628008,-0.85,161.47,2.5,20.52,8.1,8.5,72.9
133804998,-0.84,161.41,2.5,20.59,8.2,8.5,73.0
133981988,-0.85,161.41,2.5,20.55,8.2,8.5,73.0
134158980,-0.85,161.31,2.5,20.55,8.2,8.6,73.1
134335970,-0.85,161.22,2.5,20.38,8.2,8.6,73.0
134512960,-0.85,161.06,2.5,20.50,8.3,8.7,73.2
134689952,-0.85,161.00,2.5,20.49,8.3,8.7,73.3
134866942,-0.84,160.93,2.5,20.69,8.4,8.7,73.5
135043932,-0.85,160.88,2.5,20.57,8.4,8.8,73.4
135220924,-0.84,160.85,2.5,20.74,8.4,8.8,73.6
135397914,-0.84,160.71,2.5,20.70,8.5,8.8,73.7
135574904,-0.83,160.69,2.5,20.82,8.5,8.8,73.8
135751896,-0.83,160.61,2.5,20.93,8.5,8.9,73.9
135928886,-0.82,160.51,2.4,21.09,8.6,8.9,74.1
136105876,-0.82,160.46,2.4,21.12,8.6,8.9,74.2
136282868,-0.83,160.33,2.5,21.00,8.6,9.0,74.2
136459858,-0.82,160.30,2.4,21.19,8.7,9.0,74.3
136636848,-0.83,160.22,2.5,20.97,8.7,9.0,74.2
136813840,-0.83,160.13,2.4,21.03,8.7,9.1,74.3
136990830,-0.82,159.99,2.4,21.30,8.8,9.1,74.6
137167820,-0.82,159.94,2.4,21.29,8.8,9.2,74.7
137344812,-0.80,159.89,2.4,21.68,8.8,9.2,74.9
137521802,-0.80,159.83,2.4,21.67,8.9,9.2,75.0
137698792,-0.81,159.77,2.4,21.55,8.9,9.2,74.9
137875784,-0.80,159.67,2.4,21.72,8.9,9.3,75.1
138052774,-0.81,159.63,2.4,21.35,9.0,9.3,74.9
138229764,-0.81,159.51,2.4,21.49,9.0,9.3,75.1
138406756,-0.80,159.52,2.4,21.68,9.0,9.3,75.2
138583746,-0.80,159.43,2.4,21.64,9.1,9.4,75.2
138760736,-0.79,159.31,2.4,21.94,9.1,9.4,75.5
138937728,-0.79,159.28,2.4,21.93,9.1,9.4,75.5
139114718,-0.79,159.24,2.4,21.94,9.1,9.4,75.5
139291708,-0.78,159.10,2.3,22.18,9.2,9.5,75.8
139468700,-0.79,159.07,2.4,21.97,9.2,9.5,75.7
139645690,-0.78,158.97,2.3,22.16,9.3,9.6,75.9
139822680,-0.78,158.93,2.3,22.22,9.3,9.6,75.9
139999672,-0.78,158.84,2.3,22.32,9.3,9.6,76.0
140176662,-0.79,158.79,2.3,22.14,9.3,9.6,76.0
140353652,-0.78,158.58,2.3,22.17,9.4,9.7,76.1
140530644,-0.78,158.64,2.3,22.30,9.4,9.7,76.1
140707634,-0.78,158.53,2.3,22.37,9.5,9.7,76.2
140884624,-0.76,158.46,2.3,22.77,9.5,9.8,76.5
141061616,-0.76,158.39,2.3,22.78,9.5,9.8,76.6
141238606,-0.76,158.36,2.3,22.84,9.5,9.8,76.6
141415596,-0.78,158.36,2.3,22.43,9.5,9.8,76.4
141592588,-0.76,158.31,2.3,22.79,9.6,9.8,76.6
141769578,-0.77,158.23,2.3,22.67,9.6,9.9,76.6
141946568,-0.77,158.14,2.3,22.46,9.6,9.9,76.5
142123560,-0.77,158.04,2.3,22.59,9.7,10.0,76.7
142300550,-0.76,157.93,2.3,23.02,9.7,10.0,77.0
142477540,-0.76,157.93,2.3,22.96,9.7,10.0,76.9
142654532,-0.76,157.90,2.3,22.96,9.7,10.0,76.9
142831522,-0.76,157.88,2.3,22.97,9.8,10.0,77.0
143008512,-0.76,157.86,2.3,22.77,9.8,10.0,76.9
143185504,-0.77,157.81,2.3,22.70,9.8,10.0,76.8
143362494,-0.75,157.68,2.2,23.09,9.8,10.1,77.1
143539484,-0.76,157.61,2.3,22.99,9.9,10.1,77.1
143716476,-0.75,157.45,2.2,23.14,9.9,10.2,77.3
143893466,-0.74,157.41,2.2,23.47,10.0,10.2,77.5
144070456,-0.75,157.34,2.3,23.08,10.0,10.2,77.3
144247448,-0.74,157.31,2.2,23.54,10.0,10.3,77.6
144424438,-0.74,157.24,2.2,23.52,10.0,10.3,77.6
144601428,-0.75,157.17,2.2,23.32,10.1,10.3,77.5
144778420,-0.73,157.12,2.2,23.65,10.1,10.3,77.7
144955410,-0.74,157.06,2.2,23.60,10.1,10.4,77.7
145132400,-0.73,156.95,2.2,23.73,10.2,10.4,77.8
145309392,-0.74,156.82,2.2,23.62,10.2,10.5,77.8
145486382,-0.73,156.84,2.2,23.66,10.2,10.5,77.8
145663372,-0.73,156.82,2.2,23.69,10.2,10.5,77.9
145840364,-0.72,156.76,2.2,24.10,10.3,10.5,78.1
146017354,-0.72,156.73,2.2,24.13,10.3,10.5,78.1
146194344,-0.72,156.72,2.2,24.03,10.3,10.5,78.1
146371336,-0.73,156.63,2.2,23.89,10.3,10.6,78.1
146548326,-0.72,156.50,2.2,24.16,10.4,10.6,78.3
146725316,-0.71,156.41,2.1,24.44,10.4,10.6,78.4
146902308,-0.71,156.32,2.1,24.57,10.5,10.7,78.5
147079298,-0.70,156.28,2.1,24.91,10.5,10.7,78.7
147256288,-0.71,156.19,2.1,24.49,10.5,10.7,78.5
147433280,-0.72,156.22,2.2,24.29,10.5,10.7,78.4
147610270,-0.71,156.14,2.1,24.58,10.5,10.8,78.6
147787260,-0.70,156.02,2.1,24.79,10.6,10.8,78.8
147964252,-0.70,156.53,2.1,24.76,10.4,10.6,78.5
148141242,-0.70,156.55,2.1,25.00,10.4,10.6,78.6
148318232,-0.69,156.47,2.1,25.14,10.4,10.6,78.7
148495224,-0.69,156.37,2.1,25.21,10.4,10.6,78.8
148672214,-0.69,156.28,2.1,25.02,10.5,10.7,78.7
148849204,-0.70,156.26,2.1,24.98,10.5,10.7,78.7
149026196,-0.69,156.24,2.1,25.01,10.5,10.7,78.8
149203186,-0.69,156.11,2.1,25.18,10.6,10.8,78.9
149380176,-0.69,155.99,2.1,25.33,10.6,10.8,79.0
149557168,-0.68,155.90,2.1,25.45,10.7,10.9,79.1
149734158,-0.69,155.89,2.1,25.25,10.7,10.9,79.0
149911148,-0.68,155.83,2.1,25.38,10.7,10.9,79.1
150088140,-0.67,155.70,2.0,26.05,10.7,10.9,79.4
150265130,-0.67,155.63,2.0,25.90,10.8,11.0,79.4
150442120,-0.68,155.57,2.0,25.59,10.8,11.0,79.3
150619112,-0.68,155.51,2.1,25.40,10.8,11.0,79.2
150796102,-0.68,155.45,2.0,25.61,10.9,11.1,79.3
150973092,-0.67,155.37,2.0,26.00,10.9,11.1,79.5
151150084,-0.67,155.36,2.0,25.85,10.9,11.1,79.5
151327074,-0.67,155.29,2.0,25.77,10.9,11.1,79.5
151504064,-0.67,155.19,2.0,25.96,11.0,11.2,79.6
151681056,-0.67,155.13,2.0,25.94,11.0,11.2,79.6
151858046,-0.67,155.12,2.0,25.99,11.0,11.2,79.6
152035036,-0.67,155.10,2.0,26.03,11.0,11.2,79.6
152212028,-0.66,155.10,2.0,26.31,11.0,11.2,79.8
152389018,-0.66,155.06,2.0,26.42,11.0,11.2,79.8
152566008,-0.66,154.90,2.0,26.29,11.1,11.3,79.8
152743000,-0.66,154.84,2.0,26.32,11.1,11.3,79.9
152919990,-0.65,154.89,2.0,26.64,11.1,11.3,80.0
153096980,-0.66,154.81,2.0,26.38,11.2,11.3,79.9
153273972,-0.66,154.73,2.0,26.30,11.2,11.4,79.9
153450962,-0.66,154.64,2.0,26.53,11.2,11.4,80.0
153627952,-0.65,154.57,2.0,26.88,11.3,11.4,80.2
153804944,-0.64,154.49,1.9,27.20,11.3,11.5,80.3
153981934,-0.64,154.41,1.9,27.03,11.3,11.5,80.3
154158924,-0.64,154.36,1.9,26.97,11.4,11.5,80.3
154335916,-0.64,154.33,1.9,27.00,11.4,11.5,80.3
154512906,-0.65,154.30,2.0,26.91,11.4,11.6,80.3
154689896,-0.64,154.26,1.9,26.99,11.4,11.6,80.3
154866888,-0.64,154.20,1.9,27.36,11.4,11.6,80.5
155043878,-0.64,154.12,1.9,27.31,11.5,11.6,80.5
155220868,-0.64,154.05,1.9,27.10,11.5,11.7,80.4
155397860,-0.66,153.99,2.0,26.46,11.5,11.7,80.2
155574850,-0.65,153.91,2.0,26.71,11.6,11.7,80.3
155751840,-0.64,153.82,1.9,27.33,11.6,11.8,80.6
155928832,-0.64,153.81,1.9,27.32,11.6,11.8,80.6
156105822,-0.63,153.79,1.9,27.48,11.6,11.8,80.6
156282812,-0.62,153.73,1.9,27.81,11.6,11.8,80.8
156459804,-0.62,153.70,1.9,28.24,11.7,11.8,80.9
156636794,-0.62,153.64,1.9,28.11,11.7,11.8,80.9
156813784,-0.63,153.61,1.9,27.78,11.7,11.9,80.8
156990776,-0.63,153.50,1.9,27.42,11.8,11.9,80.7
157167766,-0.64,153.41,1.9,27.27,11.8,12.0,80.7
157344756,-0.63,153.39,1.9,27.40,11.8,12.0,80.7
157521748,-0.63,153.34,1.9,27.51,11.8,12.0,80.8
157698738,-0.63,153.27,1.9,27.53,11.9,12.0,80.8
157875728,-0.64,153.23,1.9,27.32,11.9,12.0,80.8
158052720,-0.64,153.18,1.9,27.30,11.9,12.1,80.8
158229710,-0.63,153.13,1.9,27.57,11.9,12.1,80.9
158406700,-0.64,153.08,1.9,27.37,12.0,12.1,80.8
158583692,-0.64,153.02,1.9,27.14,12.0,12.1,80.8
158760682,-0.63,152.94,1.9,27.69,12.0,12.2,81.0
158937672,-0.62,152.89,1.9,28.07,12.0,12.2,81.1
159114664,-0.61,152.86,1.9,28.30,12.1,12.2,81.2
159291654,-0.61,152.79,1.9,28.44,12.1,12.2,81.2
159468644,-0.61,152.74,1.9,28.30,12.1,12.3,81.2
159645636,-0.63,152.74,1.9,27.78,12.1,12.3,81.1
159822626,-0.62,152.67,1.9,27.95,12.1,12.3,81.1
159999616,-0.62,152.62,1.9,28.21,12.2,12.3,81.2
160176608,-0.62,152.63,1.9,28.22,12.2,12.3,81.2
160353598,-0.62,152.55,1.9,28.23,12.2,12.3,81.3
160530588,-0.61,152.43,1.9,28.28,12.3,12.4,81.3
160707580,-0.61,152.25,1.9,28.66,12.3,12.5,81.5
160884570,-0.61,152.17,1.9,28.65,12.4,12.5,81.5
161061560,-0.62,152.16,1.9,28.25,12.4,12.5,81.4
161238552,-0.61,152.18,1.9,28.38,12.4,12.5,81.4
161415542,-0.61,152.18,1.9,28.55,12.4,12.5,81.5
161592532,-0.61,152.17,1.9,28.52,12.4,12.5,81.4
161769524,-0.60,152.08,1.8,28.81,12.4,12.6,81.6
161946514,-0.60,151.95,1.8,28.98,12.5,12.6,81.6
162123504,-0.61,151.91,1.9,28.66,12.5,12.6,81.6
