Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
87610434,-2.04,-150.36,6.3,8.54,-13.0,14.5,-64.4
87787424,-2.02,-150.53,6.2,8.63,-13.0,14.4,-64.5
87964416,-1.99,-150.54,6.1,8.76,-13.0,14.3,-64.8
88141406,-1.98,-150.71,6.1,8.81,-12.9,14.2,-64.8
88318396,-1.96,-150.83,6.0,8.92,-12.8,14.2,-65.0
88495388,-1.93,-150.93,5.9,9.06,-12.8,14.1,-65.3
88672378,-1.92,-151.08,5.9,9.11,-12.7,14.0,-65.3
88849368,-1.90,-151.21,5.8,9.17,-12.7,13.9,-65.4
89026360,-1.89,-151.36,5.8,9.21,-12.6,13.9,-65.4
89203350,-1.88,-151.47,5.7,9.30,-12.6,13.8,-65.5
89380340,-1.86,-151.60,5.7,9.36,-12.5,13.7,-65.6
89557332,-1.83,-151.73,5.6,9.52,-12.4,13.6,-65.8
89734322,-1.83,-151.82,5.6,9.53,-12.4,13.6,-65.8
89911312,-1.82,-151.97,5.5,9.58,-12.3,13.5,-65.8
90088304,-1.82,-152.07,5.5,9.59,-12.3,13.5,-65.8
90265294,-1.80,-152.20,5.5,9.70,-12.2,13.4,-65.9
90442284,-1.79,-152.28,5.4,9.73,-12.2,13.4,-65.9
90619276,-1.78,-152.42,5.4,9.80,-12.1,13.3,-66.0
90796266,-1.76,-152.50,5.4,9.88,-12.1,13.2,-66.1
90973256,-1.78,-152.63,5.4,9.80,-12.0,13.2,-65.8
91150248,-1.76,-152.71,5.3,9.93,-12.0,13.1,-66.1
91327238,-1.76,-152.83,5.3,9.91,-12.0,13.1,-65.9
91504228,-1.75,-152.88,5.3,9.94,-11.9,13.1,-66.0
91681220,-1.75,-153.03,5.3,9.99,-11.9,13.0,-66.0
91858210,-1.74,-153.16,5.3,10.02,-11.8,12.9,-65.9
92035200,-1.74,-153.22,5.3,10.02,-11.8,12.9,-65.9
92212192,-1.73,-153.38,5.2,10.06,-11.7,12.8,-65.9
92389182,-1.72,-153.53,5.2,10.13,-11.6,12.7,-65.9
92566172,-1.72,-153.58,5.2,10.13,-11.6,12.7,-65.9
92743164,-1.71,-153.70,5.2,10.19,-11.6,12.7,-65.9
92920154,-1.71,-153.74,5.2,10.18,-11.5,12.7,-65.9
93097144,-1.71,-153.85,5.2,10.21,-11.5,12.6,-65.8
93274136,-1.69,-153.94,5.1,10.32,-11.5,12.5,-66.0
93451126,-1.70,-154.02,5.1,10.23,-11.4,12.5,-65.7
93628116,-1.70,-154.04,5.1,10.23,-11.4,12.5,-65.7
93805108,-1.70,-154.17,5.1,10.24,-11.4,12.5,-65.6
93982098,-1.69,-154.19,5.1,10.29,-11.3,12.4,-65.7
94159088,-1.68,-154.32,5.1,10.36,-11.3,12.4,-65.8
94336080,-1.67,-154.39,5.0,10.41,-11.3,12.3,-65.8
94513070,-1.69,-154.50,5.1,10.31,-11.2,12.3,-65.5
94690060,-1.68,-154.56,5.1,10.35,-11.2,12.3,-65.6
94867052,-1.69,-154.65,5.1,10.34,-11.1,12.2,-65.5
95044042,-1.68,-154.71,5.1,10.38,-11.1,12.2,-65.5
95221032,-1.66,-154.78,5.0,10.47,-11.1,12.2,-65.6
95398024,-1.67,-154.83,5.0,10.46,-11.1,12.1,-65.6
95575014,-1.66,-154.87,5.0,10.47,-11.0,12.1,-65.6
95752004,-1.68,-154.96,5.1,10.38,-11.0,12.1,-65.3
95928996,-1.67,-154.99,5.0,10.42,-11.0,12.1,-65.4
96105986,-1.68,-155.13,5.0,10.39,-10.9,12.0,-65.2
96282976,-1.67,-155.12,5.0,10.45,-10.9,12.0,-65.3
96459968,-1.66,-155.21,5.0,10.49,-10.9,12.0,-65.4
96636958,-1.66,-155.24,5.0,10.49,-10.9,12.0,-65.3
96813948,-1.66,-155.31,5.0,10.50,-10.8,11.9,-65.3
96990940,-1.66,-155.37,5.0,10.51,-10.8,11.9,-65.3
97167930,-1.66,-155.35,5.0,10.48,-10.8,11.9,-65.2
97344920,-1.65,-155.44,5.0,10.57,-10.8,11.9,-65.3
97521912,-1.65,-155.55,5.0,10.57,-10.7,11.8,-65.2
97698902,-1.65,-155.57,5.0,10.54,-10.7,11.8,-65.2
97875892,-1.66,-155.67,5.0,10.49,-10.7,11.8,-65.0
98052884,-1.65,-155.76,5.0,10.53,-10.6,11.7,-65.0
98229874,-1.65,-155.81,4.9,10.58,-10.6,11.7,-65.0
98406864,-1.64,-155.87,4.9,10.63,-10.6,11.7,-65.1
98583856,-1.64,-155.91,4.9,10.61,-10.6,11.7,-65.0
98760846,-1.66,-155.96,5.0,10.52,-10.5,11.7,-64.8
98937836,-1.64,-156.01,4.9,10.60,-10.5,11.6,-64.9
99114828,-1.63,-156.09,4.9,10.67,-10.5,11.6,-65.0
99291818,-1.64,-156.15,4.9,10.65,-10.5,11.6,-64.9
99468808,-1.63,-156.22,4.9,10.66,-10.4,11.5,-64.9
99645800,-1.64,-156.27,4.9,10.62,-10.4,11.5,-64.7
99822790,-1.63,-156.23,4.9,10.69,-10.4,11.5,-64.9
99999780,-1.63,-156.27,4.9,10.66,-10.4,11.5,-64.8
100176772,-1.62,-156.30,4.9,10.73,-10.4,11.5,-64.9
100353762,-1.63,-156.36,4.9,10.67,-10.4,11.5,-64.7
100530752,-1.64,-156.49,4.9,10.62,-10.3,11.4,-64.5
100707744,-1.63,-156.54,4.9,10.71,-10.3,11.4,-64.7
100884734,-1.62,-156.59,4.9,10.74,-10.3,11.4,-64.7
101061724,-1.62,-156.65,4.9,10.73,-10.2,11.3,-64.6
101238716,-1.62,-156.64,4.9,10.73,-10.2,11.3,-64.6
101415706,-1.61,-156.69,4.8,10.79,-10.2,11.3,-64.7
101592696,-1.62,-156.77,4.8,10.76,-10.2,11.3,-64.6
101769688,-1.61,-156.79,4.8,10.83,-10.2,11.3,-64.7
101946678,-1.62,-156.89,4.8,10.76,-10.1,11.2,-64.5
102123668,-1.61,-156.88,4.8,10.81,-10.1,11.2,-64.6
102300660,-1.62,-156.88,4.8,10.76,-10.1,11.2,-64.5
102477650,-1.62,-156.99,4.8,10.74,-10.1,11.2,-64.3
102654640,-1.61,-157.03,4.8,10.85,-10.1,11.2,-64.5
102831632,-1.62,-157.03,4.8,10.79,-10.1,11.2,-64.4
103008622,-1.61,-157.04,4.8,10.80,-10.1,11.2,-64.4
103185612,-1.60,-157.08,4.8,10.87,-10.0,11.1,-64.5
103362604,-1.61,-157.14,4.8,10.85,-10.0,11.1,-64.4
103539594,-1.61,-157.16,4.8,10.80,-10.0,11.1,-64.3
103716584,-1.61,-157.29,4.8,10.82,-10.0,11.0,-64.2
103893576,-1.60,-157.32,4.8,10.86,-9.9,11.0,-64.3
104070566,-1.61,-157.38,4.8,10.84,-9.9,11.0,-64.2
104247556,-1.61,-157.37,4.8,10.83,-9.9,11.0,-64.2
104424548,-1.61,-157.45,4.8,10.82,-9.9,11.0,-64.1
104601538,-1.61,-157.46,4.8,10.81,-9.9,11.0,-64.0
104778528,-1.61,-157.58,4.8,10.81,-9.8,10.9,-63.9
104955520,-1.60,-157.59,4.8,10.87,-9.8,10.9,-64.1
105132510,-1.61,-157.58,4.8,10.85,-9.8,10.9,-64.0
105309500,-1.61,-157.65,4.8,10.85,-9.8,10.9,-63.9
105486492,-1.60,-157.67,4.8,10.90,-9.8,10.9,-64.0
105663482,-1.60,-157.73,4.8,10.92,-9.8,10.9,-64.0
105840472,-1.60,-157.80,4.8,10.86,-9.7,10.8,-63.8
106017464,-1.60,-157.82,4.8,10.92,-9.7,10.8,-63.9
106194454,-1.60,-157.82,4.8,10.92,-9.7,10.8,-63.9
106371444,-1.59,-157.84,4.7,10.94,-9.7,10.8,-64.0
106548436,-1.58,-157.91,4.7,10.99,-9.7,10.8,-64.0
106725426,-1.60,-157.88,4.8,10.91,-9.7,10.8,-63.8
106902416,-1.59,-157.95,4.7,10.94,-9.7,10.8,-63.8
107079408,-1.60,-158.04,4.8,10.91,-9.6,10.7,-63.7
107256398,-1.59,-157.98,4.7,10.95,-9.6,10.7,-63.8
107433388,-1.60,-158.01,4.8,10.90,-9.6,10.7,-63.7
107610380,-1.58,-157.98,4.7,11.04,-9.6,10.7,-64.0
107787370,-1.59,-158.05,4.7,10.94,-9.6,10.7,-63.7
107964360,-1.60,-158.16,4.7,10.92,-9.6,10.7,-63.6
108141352,-1.59,-158.15,4.7,10.98,-9.6,10.7,-63.7
108318342,-1.58,-158.14,4.7,11.03,-9.6,10.7,-63.8
108495332,-1.57,-158.30,4.7,11.10,-9.5,10.6,-63.8
108672324,-1.56,-158.27,4.7,11.14,-9.5,10.6,-64.0
108849314,-1.57,-158.33,4.7,11.08,-9.5,10.6,-63.8
109026304,-1.58,-158.32,4.7,11.05,-9.5,10.6,-63.7
109203296,-1.57,-158.31,4.7,11.09,-9.5,10.6,-63.8
109380286,-1.58,-158.38,4.7,11.05,-9.5,10.6,-63.6
109557276,-1.58,-158.45,4.7,11.03,-9.4,10.5,-63.5
109734268,-1.58,-158.48,4.7,11.05,-9.4,10.5,-63.6
109911258,-1.58,-158.52,4.7,11.03,-9.4,10.5,-63.5
110088248,-1.58,-158.49,4.7,11.03,-9.4,10.5,-63.5
110265240,-1.58,-158.51,4.7,11.03,-9.4,10.5,-63.5
110442230,-1.58,-158.59,4.7,11.05,-9.4,10.5,-63.4
110619220,-1.57,-158.67,4.7,11.11,-9.3,10.4,-63.5
110796212,-1.56,-158.71,4.6,11.18,-9.3,10.4,-63.6
110973202,-1.57,-158.70,4.7,11.07,-9.3,10.4,-63.4
111150192,-1.57,-158.68,4.7,11.09,-9.3,10.4,-63.4
111327184,-1.58,-158.73,4.7,11.00,-9.3,10.4,-63.2
111504174,-1.58,-158.76,4.7,11.05,-9.3,10.4,-63.3
111681164,-1.57,-158.79,4.7,11.08,-9.3,10.4,-63.3
111858156,-1.56,-158.78,4.6,11.17,-9.3,10.4,-63.5
112035146,-1.57,-158.81,4.7,11.12,-9.3,10.4,-63.4
112212136,-1.58,-158.86,4.7,11.00,-9.2,10.4,-63.1
112389128,-1.57,-158.88,4.7,11.07,-9.2,10.4,-63.2
112566118,-1.57,-158.94,4.7,11.11,-9.2,10.3,-63.2
112743108,-1.57,-158.94,4.7,11.11,-9.2,10.3,-63.2
112920100,-1.56,-158.98,4.6,11.17,-9.2,10.3,-63.3
113097090,-1.56,-159.02,4.6,11.17,-9.2,10.3,-63.3
113274080,-1.55,-159.08,4.6,11.24,-9.2,10.2,-63.3
113451072,-1.56,-159.07,4.6,11.15,-9.2,10.3,-63.2
113628062,-1.56,-159.13,4.6,11.15,-9.1,10.2,-63.1
113805052,-1.56,-159.16,4.6,11.16,-9.1,10.2,-63.1
113982044,-1.56,-159.13,4.6,11.18,-9.1,10.2,-63.1
114159034,-1.55,-159.23,4.6,11.21,-9.1,10.2,-63.1
114336024,-1.56,-159.27,4.6,11.16,-9.1,10.2,-63.0
114513016,-1.55,-159.27,4.6,11.21,-9.1,10.2,-63.1
114690006,-1.55,-159.30,4.6,11.24,-9.1,10.2,-63.1
114866996,-1.55,-159.31,4.6,11.22,-9.1,10.2,-63.0
115043988,-1.55,-159.35,4.6,11.20,-9.0,10.1,-63.0
115220978,-1.55,-159.31,4.6,11.22,-9.1,10.2,-63.0
115397968,-1.55,-159.37,4.6,11.21,-9.0,10.1,-62.9
115574960,-1.54,-159.33,4.6,11.28,-9.0,10.1,-63.1
115751950,-1.55,-159.42,4.6,11.25,-9.0,10.1,-63.0
115928940,-1.54,-159.44,4.6,11.31,-9.0,10.1,-63.1
116105932,-1.55,-159.52,4.6,11.22,-9.0,10.1,-62.8
116282922,-1.54,-159.51,4.6,11.32,-9.0,10.1,-63.0
116459912,-1.56,-159.54,4.6,11.20,-8.9,10.1,-62.7
116636904,-1.55,-159.60,4.6,11.22,-8.9,10.0,-62.7
116813894,-1.55,-159.64,4.6,11.21,-8.9,10.0,-62.7
116990884,-1.56,-159.66,4.6,11.18,-8.9,10.0,-62.6
117167876,-1.56,-159.70,4.6,11.19,-8.9,10.0,-62.6
117344866,-1.55,-159.70,4.6,11.22,-8.9,10.0,-62.6
117521856,-1.56,-159.68,4.6,11.16,-8.9,10.0,-62.5
117698848,-1.55,-159.70,4.6,11.23,-8.9,10.0,-62.6
117875838,-1.55,-159.66,4.6,11.26,-8.9,10.0,-62.7
118052828,-1.55,-159.77,4.6,11.23,-8.8,10.0,-62.6
118229820,-1.54,-159.76,4.6,11.29,-8.9,10.0,-62.7
118406810,-1.54,-159.83,4.6,11.32,-8.8,9.9,-62.7
118583800,-1.54,-159.80,4.6,11.32,-8.8,9.9,-62.7
118760792,-1.54,-159.85,4.5,11.33,-8.8,9.9,-62.7
118937782,-1.54,-159.81,4.5,11.34,-8.8,9.9,-62.7
119114772,-1.54,-159.89,4.6,11.33,-8.8,9.9,-62.6
119291764,-1.53,-159.86,4.5,11.41,-8.8,9.9,-62.8
119468754,-1.54,-159.92,4.6,11.29,-8.8,9.9,-62.5
119645744,-1.55,-159.87,4.6,11.23,-8.8,9.9,-62.4
119822736,-1.54,-160.01,4.6,11.29,-8.7,9.9,-62.4
119999726,-1.55,-160.02,4.6,11.25,-8.7,9.9,-62.3
120176716,-1.55,-160.04,4.6,11.27,-8.7,9.9,-62.4
120353708,-1.55,-160.02,4.6,11.23,-8.7,9.9,-62.3
120530698,-1.54,-160.05,4.6,11.30,-8.7,9.8,-62.4
120707688,-1.54,-160.12,4.5,11.33,-8.7,9.8,-62.4
120884680,-1.53,-160.11,4.5,11.42,-8.7,9.8,-62.6
121061670,-1.53,-160.15,4.5,11.36,-8.7,9.8,-62.4
121238660,-1.54,-160.24,4.6,11.31,-8.6,9.8,-62.2
121415652,-1.55,-160.24,4.6,11.27,-8.6,9.8,-62.1
121592642,-1.54,-160.24,4.6,11.28,-8.6,9.8,-62.1
121769632,-1.54,-160.24,4.5,11.33,-8.6,9.8,-62.2
121946624,-1.54,-160.26,4.6,11.32,-8.6,9.8,-62.2
122123614,-1.54,-160.33,4.5,11.34,-8.6,9.7,-62.2
122300604,-1.54,-160.30,4.5,11.34,-8.6,9.7,-62.2
122477596,-1.54,-160.28,4.6,11.29,-8.6,9.8,-62.1
122654586,-1.54,-160.31,4.5,11.34,-8.6,9.7,-62.2
122831576,-1.53,-160.28,4.5,11.42,-8.6,9.7,-62.4
123008568,-1.52,-160.22,4.5,11.42,-8.6,9.8,-62.5
123185558,-1.53,-160.31,4.5,11.37,-8.6,9.7,-62.2
123362548,-1.54,-160.39,4.5,11.34,-8.6,9.7,-62.1
123539540,-1.55,-160.47,4.6,11.27,-8.5,9.7,-61.8
123716530,-1.54,-160.43,4.6,11.30,-8.6,9.7,-62.0
123893520,-1.54,-160.50,4.6,11.30,-8.5,9.7,-61.9
124070512,-1.53,-160.49,4.5,11.35,-8.5,9.7,-62.0
124247502,-1.54,-160.51,4.5,11.32,-8.5,9.7,-61.9
124424492,-1.54,-160.55,4.6,11.29,-8.5,9.6,-61.8
124601484,-1.54,-160.69,4.5,11.32,-8.4,9.6,-61.7
124778474,-1.54,-160.67,4.5,11.34,-8.4,9.6,-61.8
124955464,-1.54,-160.64,4.6,11.29,-8.5,9.6,-61.7
125132456,-1.53,-160.68,4.5,11.37,-8.4,9.6,-61.8
125309446,-1.54,-160.70,4.5,11.32,-8.4,9.6,-61.7
125486436,-1.54,-160.77,4.5,11.31,-8.4,9.6,-61.6
125663428,-1.53,-160.79,4.5,11.35,-8.4,9.5,-61.6
125840418,-1.54,-160.78,4.5,11.31,-8.4,9.5,-61.6
126017408,-1.55,-160.79,4.6,11.27,-8.4,9.6,-61.5
126194400,-1.55,-160.74,4.6,11.24,-8.4,9.6,-61.5
126371390,-1.55,-160.76,4.6,11.27,-8.4,9.6,-61.5
126548380,-1.55,-160.82,4.6,11.26,-8.4,9.5,-61.4
126725372,-1.54,-160.84,4.5,11.33,-8.4,9.5,-61.6
126902362,-1.54,-160.89,4.5,11.33,-8.3,9.5,-61.5
127079352,-1.54,-160.84,4.6,11.29,-8.4,9.5,-61.5
127256344,-1.54,-160.86,4.5,11.31,-8.4,9.5,-61.5
127433334,-1.54,-160.89,4.6,11.28,-8.4,9.5,-61.4
127610324,-1.54,-160.89,4.6,11.28,-8.4,9.5,-61.4
127787316,-1.54,-160.93,4.6,11.28,-8.3,9.5,-61.3
127964306,-1.55,-160.91,4.6,11.26,-8.3,9.5,-61.3
128141296,-1.55,-160.87,4.6,11.22,-8.4,9.5,-61.3
128318288,-1.55,-160.89,4.6,11.24,-8.3,9.5,-61.3
128495278,-1.57,-161.00,4.6,11.13,-8.3,9.5,-60.9
128672268,-1.55,-161.06,4.6,11.22,-8.3,9.5,-61.0
128849260,-1.56,-161.07,4.6,11.17,-8.3,9.5,-60.9
129026250,-1.55,-161.07,4.6,11.23,-8.3,9.4,-61.0
129203240,-1.54,-161.07,4.6,11.28,-8.3,9.4,-61.2
129380232,-1.54,-161.06,4.6,11.28,-8.3,9.4,-61.2
129557222,-1.54,-161.09,4.5,11.32,-8.3,9.4,-61.2
129734212,-1.55,-161.08,4.6,11.22,-8.3,9.4,-61.0
129911204,-1.54,-161.15,4.6,11.29,-8.2,9.4,-61.1
130088194,-1.56,-161.11,4.6,11.19,-8.3,9.4,-60.9
130265184,-1.56,-161.13,4.6,11.16,-8.2,9.4,-60.8
130442176,-1.56,-161.09,4.6,11.17,-8.3,9.5,-60.9
130619166,-1.55,-161.17,4.6,11.20,-8.2,9.4,-60.9
130796156,-1.56,-161.24,4.6,11.16,-8.2,9.4,-60.7
130973148,-1.55,-161.26,4.6,11.25,-8.2,9.4,-60.8
131150138,-1.55,-161.21,4.6,11.21,-8.2,9.4,-60.8
131327128,-1.55,-161.30,4.6,11.24,-8.2,9.4,-60.8
131504120,-1.55,-161.26,4.6,11.25,-8.2,9.4,-60.9
131681110,-1.55,-161.23,4.6,11.24,-8.2,9.4,-60.9
131858100,-1.55,-161.30,4.6,11.25,-8.2,9.4,-60.8
132035092,-1.55,-161.29,4.6,11.25,-8.2,9.4,-60.8
132212082,-1.55,-161.30,4.6,11.21,-8.2,9.4,-60.7
132389072,-1.55,-161.38,4.6,11.20,-8.1,9.3,-60.6
132566064,-1.56,-161.41,4.6,11.17,-8.1,9.3,-60.5
132743054,-1.56,-161.37,4.6,11.19,-8.1,9.3,-60.6
132920044,-1.56,-161.36,4.6,11.19,-8.1,9.3,-60.6
133097036,-1.56,-161.43,4.6,11.16,-8.1,9.3,-60.4
133274026,-1.56,-161.38,4.6,11.18,-8.1,9.3,-60.5
133451016,-1.56,-161.40,4.6,11.19,-8.1,9.3,-60.5
133628008,-1.56,-161.38,4.6,11.14,-8.1,9.3,-60.5
133804998,-1.57,-161.38,4.6,11.10,-8.1,9.4,-60.4
133981988,-1.58,-161.41,4.6,11.06,-8.1,9.4,-60.2
134158980,-1.59,-161.42,4.7,10.99,-8.1,9.4,-60.1
134335970,-1.58,-161.38,4.6,11.05,-8.1,9.4,-60.3
134512960,-1.58,-161.46,4.6,11.04,-8.1,9.3,-60.1
134689952,-1.57,-161.47,4.6,11.10,-8.1,9.3,-60.2
134866942,-1.57,-161.46,4.6,11.10,-8.1,9.3,-60.3
135043932,-1.57,-161.49,4.6,11.07,-8.1,9.3,-60.1
135220924,-1.59,-161.54,4.7,10.96,-8.1,9.3,-59.8
135397914,-1.58,-161.54,4.7,11.03,-8.1,9.3,-60.0
135574904,-1.56,-161.51,4.6,11.13,-8.1,9.3,-60.3
135751896,-1.56,-161.58,4.6,11.17,-8.0,9.3,-60.3
135928886,-1.57,-161.62,4.6,11.12,-8.0,9.3,-60.1
136105876,-1.56,-161.50,4.6,11.13,-8.1,9.3,-60.3
136282868,-1.57,-161.56,4.6,11.12,-8.0,9.3,-60.2
136459858,-1.56,-161.59,4.6,11.13,-8.0,9.3,-60.2
136636848,-1.57,-161.62,4.6,11.10,-8.0,9.3,-60.1
136813840,-1.57,-161.54,4.6,11.11,-8.1,9.3,-60.2
136990830,-1.56,-161.63,4.6,11.15,-8.0,9.2,-60.2
137167820,-1.57,-161.63,4.6,11.09,-8.0,9.3,-60.0
137344812,-1.56,-161.71,4.6,11.16,-8.0,9.2,-60.1
137521802,-1.57,-161.72,4.6,11.08,-8.0,9.2,-59.9
137698792,-1.57,-161.69,4.6,11.07,-8.0,9.2,-59.9
137875784,-1.57,-161.74,4.6,11.12,-8.0,9.2,-59.9
138052774,-1.56,-161.69,4.6,11.13,-8.0,9.2,-60.0
138229764,-1.55,-161.70,4.6,11.25,-8.0,9.2,-60.3
138406756,-1.54,-161.76,4.5,11.29,-8.0,9.2,-60.3
138583746,-1.55,-161.78,4.6,11.23,-8.0,9.2,-60.1
138760736,-1.54,-161.78,4.5,11.27,-8.0,9.2,-60.2
138937728,-1.55,-161.79,4.6,11.24,-8.0,9.2,-60.2
139114718,-1.56,-161.85,4.6,11.18,-7.9,9.2,-59.9
139291708,-1.57,-161.82,4.6,11.10,-7.9,9.2,-59.8
139468700,-1.57,-161.79,4.6,11.11,-7.9,9.2,-59.9
139645690,-1.57,-161.82,4.6,11.08,-7.9,9.2,-59.7
139822680,-1.57,-161.85,4.6,11.10,-7.9,9.2,-59.7
139999672,-1.57,-161.93,4.6,11.12,-7.9,9.1,-59.7
140176662,-1.57,-161.92,4.6,11.07,-7.9,9.1,-59.6
140353652,-1.57,-161.90,4.6,11.08,-7.9,9.2,-59.6
140530644,-1.56,-161.95,4.6,11.15,-7.9,9.1,-59.7
140707634,-1.56,-161.96,4.6,11.18,-7.9,9.1,-59.8
140884624,-1.56,-162.05,4.6,11.15,-7.8,9.1,-59.6
141061616,-1.56,-162.07,4.6,11.17,-7.8,9.1,-59.6
141238606,-1.55,-162.02,4.6,11.23,-7.8,9.1,-59.8
141415596,-1.55,-162.00,4.6,11.23,-7.9,9.1,-59.8
141592588,-1.55,-161.97,4.5,11.27,-7.9,9.1,-60.0
141769578,-1.55,-162.04,4.6,11.22,-7.8,9.1,-59.8
141946568,-1.55,-162.07,4.6,11.25,-7.8,9.1,-59.8
142123560,-1.55,-162.16,4.5,11.26,-7.8,9.0,-59.7
142300550,-1.55,-162.16,4.5,11.27,-7.8,9.0,-59.7
142477540,-1.55,-162.16,4.6,11.24,-7.8,9.0,-59.6
142654532,-1.55,-162.16,4.6,11.23,-7.8,9.0,-59.6
142831522,-1.54,-162.16,4.5,11.28,-7.8,9.0,-59.7
143008512,-1.54,-162.03,4.5,11.28,-7.8,9.1,-59.9
143185504,-1.55,-162.08,4.6,11.23,-7.8,9.1,-59.7
143362494,-1.55,-162.10,4.6,11.20,-7.8,9.1,-59.7
143539484,-1.56,-162.09,4.6,11.15,-7.8,9.1,-59.6
143716476,-1.56,-162.17,4.6,11.17,-7.8,9.0,-59.5
143893466,-1.57,-162.17,4.6,11.10,-7.8,9.0,-59.3
144070456,-1.55,-162.18,4.6,11.21,-7.8,9.0,-59.6
144247448,-1.54,-162.24,4.5,11.27,-7.7,9.0,-59.6
144424438,-1.55,-162.30,4.6,11.25,-7.7,9.0,-59.5
144601428,-1.56,-162.28,4.6,11.18,-7.7,9.0,-59.4
144778420,-1.56,-162.28,4.6,11.18,-7.7,9.0,-59.3
144955410,-1.56,-162.25,4.6,11.16,-7.7,9.0,-59.3
145132400,-1.56,-162.32,4.6,11.19,-7.7,9.0,-59.3
145309392,-1.57,-162.31,4.6,11.12,-7.7,9.0,-59.2
145486382,-1.56,-162.34,4.6,11.17,-7.7,9.0,-59.2
145663372,-1.57,-162.43,4.6,11.12,-7.7,8.9,-59.0
145840364,-1.57,-162.44,4.6,11.12,-7.7,8.9,-59.0
146017354,-1.56,-162.42,4.6,11.16,-7.7,8.9,-59.1
146194344,-1.57,-162.46,4.6,11.12,-7.7,8.9,-59.0
146371336,-1.57,-162.49,4.6,11.13,-7.6,8.9,-58.9
146548326,-1.56,-162.54,4.6,11.18,-7.6,8.9,-59.0
146725316,-1.55,-162.53,4.6,11.21,-7.6,8.9,-59.1
146902308,-1.55,-162.59,4.5,11.26,-7.6,8.8,-59.1
147079298,-1.55,-162.59,4.5,11.26,-7.6,8.8,-59.1
147256288,-1.56,-162.60,4.6,11.15,-7.6,8.9,-58.8
147433280,-1.56,-162.61,4.6,11.14,-7.6,8.9,-58.8
147610270,-1.56,-162.62,4.6,11.17,-7.6,8.9,-58.9
147787260,-1.55,-162.67,4.5,11.24,-7.6,8.8,-59.0
147964252,-1.55,-162.00,4.6,11.26,-7.9,9.1,-59.9
148141242,-1.55,-162.07,4.6,11.26,-7.8,9.1,-59.8
148318232,-1.55,-162.07,4.6,11.23,-7.8,9.1,-59.7
148495224,-1.56,-162.08,4.6,11.20,-7.8,9.1,-59.7
148672214,-1.56,-162.09,4.6,11.13,-7.8,9.1,-59.5
148849204,-1.57,-162.06,4.6,11.10,-7.8,9.1,-59.5
149026196,-1.57,-162.03,4.6,11.07,-7.8,9.1,-59.4
149203186,-1.57,-162.13,4.6,11.12,-7.8,9.1,-59.4
149380176,-1.56,-162.18,4.6,11.13,-7.8,9.0,-59.4
149557168,-1.57,-162.20,4.6,11.11,-7.8,9.0,-59.3
149734158,-1.56,-162.12,4.6,11.16,-7.8,9.1,-59.5
149911148,-1.56,-162.10,4.6,11.20,-7.8,9.1,-59.6
150088140,-1.55,-162.17,4.6,11.24,-7.8,9.0,-59.6
150265130,-1.55,-162.19,4.6,11.24,-7.8,9.0,-59.6
150442120,-1.55,-162.20,4.6,11.24,-7.8,9.0,-59.6
150619112,-1.55,-162.25,4.6,11.22,-7.7,9.0,-59.5
150796102,-1.56,-162.28,4.6,11.16,-7.7,9.0,-59.3
150973092,-1.56,-162.30,4.6,11.14,-7.7,9.0,-59.2
151150084,-1.57,-162.35,4.6,11.10,-7.7,9.0,-59.1
151327074,-1.57,-162.38,4.6,11.11,-7.7,9.0,-59.1
151504064,-1.57,-162.43,4.6,11.10,-7.7,8.9,-59.0
151681056,-1.56,-162.41,4.6,11.14,-7.7,8.9,-59.1
151858046,-1.56,-162.38,4.6,11.15,-7.7,9.0,-59.1
152035036,-1.56,-162.36,4.6,11.13,-7.7,9.0,-59.1
152212028,-1.57,-162.36,4.6,11.13,-7.7,9.0,-59.1
152389018,-1.57,-162.39,4.6,11.11,-7.7,9.0,-59.0
152566008,-1.57,-162.41,4.6,11.06,-7.7,9.0,-58.9
152743000,-1.58,-162.43,4.6,11.06,-7.7,9.0,-58.9
152919990,-1.57,-162.45,4.6,11.10,-7.7,8.9,-58.9
153096980,-1.57,-162.44,4.6,11.07,-7.7,8.9,-58.9
153273972,-1.58,-162.45,4.6,11.05,-7.7,8.9,-58.8
153450962,-1.57,-162.52,4.6,11.08,-7.6,8.9,-58.8
153627952,-1.57,-162.59,4.6,11.11,-7.6,8.9,-58.8
153804944,-1.56,-162.64,4.6,11.14,-7.6,8.9,-58.8
153981934,-1.56,-162.61,4.6,11.14,-7.6,8.9,-58.8
154158924,-1.57,-162.63,4.6,11.13,-7.6,8.9,-58.7
154335916,-1.57,-162.70,4.6,11.11,-7.5,8.8,-58.6
154512906,-1.57,-162.67,4.6,11.07,-7.6,8.9,-58.6
154689896,-1.58,-162.66,4.6,11.04,-7.6,8.9,-58.5
154866888,-1.58,-162.66,4.6,11.02,-7.6,8.9,-58.4
155043878,-1.58,-162.69,4.6,11.04,-7.5,8.9,-58.5
155220868,-1.58,-162.72,4.6,11.06,-7.5,8.8,-58.5
155397860,-1.57,-162.75,4.6,11.08,-7.5,8.8,-58.5
155574850,-1.57,-162.77,4.6,11.08,-7.5,8.8,-58.4
155751840,-1.57,-162.80,4.6,11.10,-7.5,8.8,-58.4
155928832,-1.58,-162.82,4.6,11.04,-7.5,8.8,-58.3
