Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
31327402,-1.43,-131.47,4.9,12.18,-22.4,22.9,-77.6
31504392,-1.44,-131.68,4.9,12.12,-22.2,22.8,-77.5
31681384,-1.43,-132.00,4.9,12.18,-22.1,22.6,-77.5
31858374,-1.43,-132.17,4.9,12.14,-22.0,22.5,-77.4
32035364,-1.42,-132.34,4.9,12.22,-21.9,22.4,-77.4
32212356,-1.43,-132.59,4.9,12.17,-21.8,22.3,-77.3
32389346,-1.44,-132.90,4.9,12.09,-21.6,22.2,-77.2
32566336,-1.44,-133.06,4.9,12.07,-21.5,22.1,-77.1
32743328,-1.43,-133.32,4.9,12.17,-21.4,21.9,-77.2
32920318,-1.43,-133.52,4.9,12.16,-21.3,21.8,-77.1
33097308,-1.42,-133.68,4.8,12.24,-21.2,21.8,-77.2
33274300,-1.42,-133.90,4.8,12.23,-21.1,21.6,-77.1
33451290,-1.43,-134.18,4.8,12.21,-21.0,21.5,-77.0
33628280,-1.42,-134.48,4.8,12.25,-20.8,21.4,-77.0
33805272,-1.43,-134.64,4.8,12.15,-20.7,21.3,-76.9
33982262,-1.43,-134.91,4.8,12.15,-20.6,21.1,-76.8
34159252,-1.44,-135.18,4.8,12.12,-20.5,21.0,-76.7
34336244,-1.43,-135.36,4.8,12.18,-20.4,20.9,-76.8
34513234,-1.44,-135.65,4.8,12.09,-20.2,20.8,-76.6
34690224,-1.43,-135.92,4.8,12.15,-20.1,20.6,-76.6
34867216,-1.43,-136.08,4.8,12.20,-20.0,20.6,-76.6
35044206,-1.42,-136.35,4.7,12.23,-19.9,20.4,-76.6
35221196,-1.43,-136.60,4.7,12.20,-19.7,20.3,-76.5
35398188,-1.44,-136.71,4.8,12.13,-19.7,20.3,-76.4
35575178,-1.44,-136.98,4.8,12.08,-19.5,20.1,-76.3
35752168,-1.42,-137.21,4.7,12.23,-19.4,20.0,-76.4
35929160,-1.42,-137.46,4.7,12.23,-19.3,19.9,-76.3
36106150,-1.44,-137.64,4.7,12.11,-19.2,19.8,-76.1
36283140,-1.45,-137.90,4.8,12.04,-19.1,19.7,-76.0
36460132,-1.45,-138.26,4.8,12.02,-18.9,19.5,-75.9
36637122,-1.45,-138.41,4.8,12.00,-18.8,19.4,-75.8
36814112,-1.44,-138.64,4.7,12.05,-18.7,19.3,-75.8
36991104,-1.44,-138.86,4.7,12.07,-18.6,19.2,-75.8
37168094,-1.45,-139.12,4.8,11.98,-18.5,19.1,-75.6
37345084,-1.45,-139.41,4.7,11.98,-18.3,18.9,-75.5
37522076,-1.44,-139.63,4.7,12.06,-18.2,18.8,-75.5
37699066,-1.46,-139.89,4.7,11.94,-18.1,18.7,-75.3
37876056,-1.47,-140.23,4.8,11.83,-17.9,18.6,-75.1
38053048,-1.48,-140.51,4.8,11.81,-17.8,18.4,-75.0
38230038,-1.47,-140.75,4.8,11.85,-17.7,18.3,-75.0
38407028,-1.48,-140.97,4.8,11.76,-17.6,18.2,-74.8
38584020,-1.50,-141.19,4.8,11.58,-17.5,18.1,-74.5
38761010,-1.51,-141.55,4.9,11.55,-17.3,18.0,-74.3
38938000,-1.51,-141.79,4.9,11.53,-17.2,17.8,-74.2
39114992,-1.51,-142.14,4.8,11.52,-17.0,17.7,-74.1
39291982,-1.55,-142.41,5.0,11.24,-16.9,17.6,-73.6
39468972,-1.56,-142.63,5.0,11.20,-16.8,17.5,-73.5
39645964,-1.58,-142.94,5.1,10.99,-16.6,17.4,-73.1
39822954,-1.60,-143.36,5.1,10.88,-16.4,17.2,-72.7
39999944,-1.64,-143.68,5.2,10.65,-16.2,17.1,-72.3
40176936,-1.66,-143.92,5.3,10.47,-16.1,17.0,-71.9
40353926,-1.70,-144.29,5.4,10.23,-15.9,16.8,-71.3
40530916,-1.75,-144.60,5.5,9.95,-15.8,16.7,-70.7
40707908,-1.81,-145.06,5.7,9.65,-15.6,16.6,-69.9
40884898,-1.85,-145.18,5.8,9.43,-15.5,16.5,-69.4
41061888,-1.90,-145.48,6.0,9.20,-15.3,16.4,-68.8
41238880,-1.95,-145.67,6.1,8.94,-15.2,16.4,-68.1
41415870,-2.01,-145.92,6.3,8.68,-15.1,16.4,-67.4
41592860,-2.07,-146.19,6.5,8.45,-15.0,16.3,-66.7
41769852,-2.13,-146.43,6.6,8.21,-14.8,16.3,-65.9
41946842,-2.22,-146.59,6.9,7.86,-14.7,16.3,-64.8
42123832,-2.30,-146.72,7.2,7.59,-14.7,16.3,-63.9
42300824,-2.39,-146.87,7.4,7.32,-14.6,16.4,-63.0
42477814,-2.49,-146.69,7.7,7.02,-14.6,16.6,-62.1
42654804,-2.60,-146.62,8.1,6.73,-14.6,16.7,-61.1
42831796,-2.72,-146.46,8.4,6.45,-14.7,16.9,-60.1
43008786,-2.80,-146.05,8.7,6.26,-14.8,17.2,-59.6
43185776,-2.88,-145.62,9.0,6.09,-15.0,17.5,-59.1
43362768,-2.95,-145.15,9.2,5.94,-15.2,17.8,-58.8
43539758,-3.01,-144.52,9.4,5.83,-15.5,18.1,-58.7
43716748,-3.08,-143.92,9.7,5.70,-15.7,18.5,-58.4
43893740,-3.14,-143.43,9.9,5.59,-15.9,18.8,-58.2
44070730,-3.15,-142.47,10.0,5.58,-16.4,19.2,-58.7
44247720,-3.15,-141.70,10.0,5.58,-16.7,19.5,-59.1
44424712,-3.17,-140.89,10.1,5.54,-17.1,19.9,-59.4
44601702,-3.12,-140.08,10.0,5.62,-17.5,20.2,-60.2
44778692,-3.08,-139.38,9.9,5.70,-17.9,20.4,-60.9
44955684,-3.04,-138.72,9.9,5.76,-18.2,20.7,-61.5
45132674,-2.95,-138.02,9.6,5.94,-18.6,20.9,-62.6
45309664,-2.86,-137.31,9.4,6.13,-18.9,21.1,-63.7
45486656,-2.78,-136.64,9.2,6.30,-19.3,21.4,-64.6
45663646,-2.64,-136.42,8.7,6.62,-19.5,21.3,-65.9
45840636,-2.53,-136.12,8.4,6.91,-19.7,21.4,-66.9
46017628,-2.39,-135.89,7.9,7.30,-19.8,21.4,-68.1
46194618,-2.29,-136.16,7.6,7.62,-19.7,21.1,-68.9
46371608,-2.19,-136.28,7.3,7.98,-19.7,21.0,-69.8
46548600,-2.07,-136.34,6.9,8.43,-19.7,20.9,-70.8
46725590,-2.00,-136.71,6.6,8.71,-19.5,20.6,-71.2
46902580,-1.93,-136.95,6.4,9.06,-19.4,20.5,-71.9
47079572,-1.85,-137.19,6.1,9.41,-19.3,20.3,-72.4
47256562,-1.80,-137.63,5.9,9.69,-19.1,20.0,-72.8
47433552,-1.74,-138.04,5.7,10.02,-19.0,19.8,-73.2
47610544,-1.68,-138.34,5.5,10.35,-18.8,19.6,-73.6
47787534,-1.67,-138.63,5.5,10.45,-18.7,19.5,-73.7
47964524,-1.64,-139.00,5.3,10.65,-18.5,19.3,-73.9
48141516,-1.61,-139.26,5.2,10.84,-18.4,19.1,-74.1
48318506,-1.58,-139.57,5.1,11.04,-18.2,18.9,-74.3
48495496,-1.56,-139.92,5.1,11.16,-18.1,18.8,-74.3
48672488,-1.53,-140.31,5.0,11.40,-17.9,18.6,-74.5
48849478,-1.53,-140.49,4.9,11.39,-17.8,18.5,-74.5
49026468,-1.52,-140.76,4.9,11.43,-17.7,18.3,-74.4
49203460,-1.52,-140.97,4.9,11.47,-17.6,18.2,-74.4
49380450,-1.51,-141.24,4.9,11.54,-17.4,18.1,-74.4
49557440,-1.49,-141.45,4.8,11.70,-17.3,18.0,-74.6
49734432,-1.49,-141.63,4.8,11.68,-17.3,17.9,-74.5
49911422,-1.48,-141.90,4.7,11.77,-17.1,17.8,-74.5
50088412,-1.49,-142.07,4.8,11.72,-17.0,17.7,-74.4
50265404,-1.46,-142.31,4.7,11.92,-16.9,17.6,-74.6
50442394,-1.47,-142.40,4.7,11.86,-16.9,17.5,-74.4
50619384,-1.47,-142.78,4.7,11.87,-16.7,17.3,-74.3
50796376,-1.47,-142.87,4.7,11.85,-16.7,17.3,-74.3
50973366,-1.46,-143.10,4.6,11.96,-16.6,17.2,-74.3
51150356,-1.46,-143.24,4.6,11.95,-16.5,17.1,-74.3
51327348,-1.45,-143.38,4.6,12.04,-16.4,17.1,-74.3
51504338,-1.43,-143.57,4.6,12.13,-16.3,17.0,-74.4
51681328,-1.44,-143.80,4.6,12.09,-16.2,16.9,-74.2
51858320,-1.43,-143.93,4.5,12.15,-16.2,16.8,-74.3
52035310,-1.42,-144.17,4.5,12.25,-16.0,16.7,-74.3
52212300,-1.43,-144.30,4.5,12.20,-16.0,16.6,-74.2
52389292,-1.43,-144.41,4.5,12.19,-15.9,16.6,-74.2
52566282,-1.43,-144.55,4.5,12.20,-15.9,16.5,-74.1
52743272,-1.43,-144.72,4.5,12.19,-15.8,16.4,-74.0
52920264,-1.42,-144.84,4.5,12.29,-15.7,16.4,-74.1
53097254,-1.43,-144.75,4.5,12.21,-15.8,16.4,-74.1
53274244,-1.42,-144.91,4.5,12.29,-15.7,16.3,-74.1
53451236,-1.43,-145.05,4.5,12.18,-15.6,16.3,-73.9
53628226,-1.43,-145.21,4.5,12.18,-15.5,16.2,-73.8
53805216,-1.43,-145.38,4.5,12.20,-15.5,16.1,-73.8
53982208,-1.43,-145.46,4.5,12.19,-15.4,16.1,-73.8
54159198,-1.43,-145.61,4.5,12.19,-15.4,16.0,-73.7
54336188,-1.42,-145.77,4.5,12.26,-15.3,15.9,-73.7
54513180,-1.43,-145.84,4.5,12.19,-15.3,15.9,-73.6
54690170,-1.42,-145.98,4.5,12.25,-15.2,15.8,-73.6
54867160,-1.41,-146.09,4.4,12.32,-15.1,15.8,-73.7
55044152,-1.43,-146.26,4.5,12.21,-15.1,15.7,-73.5
55221142,-1.42,-146.35,4.4,12.29,-15.0,15.7,-73.5
55398132,-1.42,-146.49,4.5,12.24,-14.9,15.6,-73.4
55575124,-1.42,-146.60,4.4,12.25,-14.9,15.5,-73.4
55752114,-1.42,-146.66,4.4,12.29,-14.9,15.5,-73.4
55929104,-1.43,-146.77,4.5,12.21,-14.8,15.5,-73.3
56106096,-1.43,-146.84,4.5,12.18,-14.8,15.4,-73.2
56283086,-1.43,-146.98,4.5,12.18,-14.7,15.4,-73.1
56460076,-1.42,-147.09,4.4,12.26,-14.7,15.3,-73.2
56637068,-1.43,-147.23,4.5,12.14,-14.6,15.3,-73.0
56814058,-1.44,-147.39,4.5,12.05,-14.5,15.2,-72.8
56991048,-1.44,-147.52,4.5,12.10,-14.5,15.1,-72.8
57168040,-1.44,-147.64,4.5,12.12,-14.4,15.1,-72.8
57345030,-1.44,-147.72,4.5,12.11,-14.4,15.0,-72.7
57522020,-1.43,-147.82,4.5,12.16,-14.3,15.0,-72.7
57699012,-1.43,-147.81,4.4,12.19,-14.3,15.0,-72.8
57876002,-1.43,-147.88,4.4,12.22,-14.3,15.0,-72.8
58052992,-1.43,-148.03,4.5,12.15,-14.2,14.9,-72.6
58229984,-1.43,-148.14,4.4,12.21,-14.2,14.8,-72.6
58406974,-1.43,-148.36,4.4,12.16,-14.1,14.7,-72.5
58583964,-1.43,-148.46,4.4,12.21,-14.0,14.7,-72.5
58760956,-1.44,-148.66,4.4,12.12,-13.9,14.6,-72.3
58937946,-1.44,-148.76,4.5,12.10,-13.9,14.6,-72.2
59114936,-1.45,-148.82,4.5,12.04,-13.8,14.6,-72.1
59291928,-1.46,-148.91,4.5,11.96,-13.8,14.5,-71.9
59468918,-1.44,-148.94,4.5,12.08,-13.8,14.5,-72.1
59645908,-1.44,-149.07,4.5,12.07,-13.7,14.4,-72.0
59822900,-1.44,-149.12,4.4,12.11,-13.7,14.4,-72.1
59999890,-1.44,-149.25,4.4,12.13,-13.6,14.3,-72.0
60176880,-1.44,-149.35,4.4,12.10,-13.6,14.3,-71.9
60353872,-1.45,-149.51,4.5,12.04,-13.5,14.2,-71.7
60530862,-1.45,-149.57,4.5,12.03,-13.5,14.2,-71.7
60707852,-1.45,-149.56,4.5,12.04,-13.5,14.2,-71.7
60884844,-1.43,-149.61,4.4,12.14,-13.5,14.2,-71.8
61061834,-1.44,-149.80,4.4,12.08,-13.4,14.1,-71.7
61238824,-1.45,-149.93,4.5,12.00,-13.3,14.1,-71.5
61415816,-1.43,-149.99,4.4,12.17,-13.3,14.0,-71.7
61592806,-1.44,-150.09,4.4,12.07,-13.3,14.0,-71.5
61769796,-1.45,-150.19,4.5,11.98,-13.2,13.9,-71.3
61946788,-1.45,-150.29,4.5,11.97,-13.2,13.9,-71.2
62123778,-1.45,-150.42,4.4,12.02,-13.1,13.8,-71.3
62300768,-1.46,-150.46,4.5,11.92,-13.1,13.8,-71.1
62477760,-1.45,-150.56,4.5,11.99,-13.0,13.8,-71.1
62654750,-1.45,-150.69,4.4,12.02,-13.0,13.7,-71.1
62831740,-1.45,-150.77,4.4,12.01,-12.9,13.7,-71.1
63008732,-1.44,-150.84,4.4,12.09,-12.9,13.6,-71.1
63185722,-1.44,-151.00,4.4,12.06,-12.8,13.6,-71.0
63362712,-1.45,-151.00,4.4,12.02,-12.8,13.6,-70.9
63539704,-1.45,-151.18,4.5,11.97,-12.8,13.5,-70.8
63716694,-1.46,-151.25,4.5,11.95,-12.7,13.5,-70.7
63893684,-1.45,-151.30,4.4,11.99,-12.7,13.5,-70.7
64070676,-1.44,-151.40,4.4,12.06,-12.7,13.4,-70.8
64247666,-1.46,-151.50,4.5,11.93,-12.6,13.4,-70.5
64424656,-1.45,-151.59,4.4,11.97,-12.6,13.3,-70.5
64601648,-1.47,-151.71,4.5,11.87,-12.5,13.3,-70.3
64778638,-1.47,-151.70,4.5,11.84,-12.5,13.3,-70.3
64955628,-1.46,-151.84,4.5,11.93,-12.4,13.2,-70.3
65132620,-1.47,-151.90,4.5,11.88,-12.4,13.2,-70.2
65309610,-1.46,-151.94,4.5,11.90,-12.4,13.2,-70.2
65486600,-1.46,-152.07,4.4,11.96,-12.3,13.1,-70.2
65663592,-1.46,-152.09,4.4,11.96,-12.3,13.1,-70.2
65840582,-1.45,-152.23,4.4,11.97,-12.3,13.0,-70.1
66017572,-1.45,-152.32,4.4,11.98,-12.2,13.0,-70.1
66194564,-1.45,-152.38,4.4,12.00,-12.2,13.0,-70.1
66371554,-1.46,-152.46,4.5,11.90,-12.2,13.0,-69.9
66548544,-1.46,-152.55,4.5,11.89,-12.1,12.9,-69.8
66725536,-1.46,-152.66,4.4,11.92,-12.1,12.9,-69.8
66902526,-1.48,-152.71,4.5,11.79,-12.0,12.9,-69.6
67079516,-1.48,-152.81,4.5,11.77,-12.0,12.8,-69.5
67256508,-1.47,-152.88,4.5,11.82,-12.0,12.8,-69.5
67433498,-1.47,-153.00,4.5,11.82,-11.9,12.7,-69.4
67610488,-1.47,-153.11,4.5,11.81,-11.9,12.7,-69.3
67787480,-1.46,-153.25,4.4,11.89,-11.8,12.6,-69.4
67964470,-1.47,-153.34,4.5,11.82,-11.8,12.6,-69.2
68141460,-1.46,-153.44,4.4,11.89,-11.7,12.5,-69.3
68318452,-1.48,-153.43,4.5,11.79,-11.7,12.5,-69.1
68495442,-1.47,-153.62,4.5,11.83,-11.6,12.5,-69.0
68672432,-1.48,-153.62,4.5,11.78,-11.6,12.5,-68.9
68849424,-1.47,-153.74,4.5,11.81,-11.6,12.4,-68.9
69026414,-1.48,-153.86,4.5,11.74,-11.5,12.4,-68.7
69203404,-1.48,-153.95,4.5,11.79,-11.5,12.3,-68.7
69380396,-1.48,-154.03,4.5,11.73,-11.4,12.3,-68.6
69557386,-1.48,-154.13,4.5,11.74,-11.4,12.2,-68.5
69734376,-1.47,-154.23,4.4,11.82,-11.4,12.2,-68.6
69911368,-1.47,-154.31,4.4,11.88,-11.3,12.2,-68.6
70088358,-1.48,-154.42,4.5,11.78,-11.3,12.1,-68.4
70265348,-1.48,-154.51,4.5,11.73,-11.2,12.1,-68.3
70442340,-1.49,-154.62,4.5,11.69,-11.2,12.0,-68.1
70619330,-1.49,-154.67,4.5,11.72,-11.1,12.0,-68.1
70796320,-1.48,-154.75,4.5,11.74,-11.1,12.0,-68.1
70973312,-1.48,-154.82,4.5,11.74,-11.1,12.0,-68.0
71150302,-1.49,-154.94,4.5,11.65,-11.0,11.9,-67.8
71327292,-1.49,-155.03,4.5,11.67,-11.0,11.9,-67.8
71504284,-1.50,-155.20,4.5,11.62,-10.9,11.8,-67.5
71681274,-1.50,-155.31,4.5,11.60,-10.9,11.8,-67.4
71858264,-1.50,-155.32,4.5,11.58,-10.9,11.8,-67.4
72035256,-1.51,-155.40,4.5,11.51,-10.8,11.7,-67.2
72212246,-1.51,-155.52,4.5,11.55,-10.8,11.7,-67.2
72389236,-1.51,-155.71,4.5,11.52,-10.7,11.6,-67.0
72566228,-1.50,-155.78,4.5,11.59,-10.6,11.6,-67.0
72743218,-1.51,-155.88,4.5,11.53,-10.6,11.5,-66.8
72920208,-1.52,-155.93,4.6,11.45,-10.6,11.5,-66.7
73097200,-1.52,-156.00,4.6,11.44,-10.5,11.5,-66.6
73274190,-1.53,-156.15,4.6,11.40,-10.5,11.4,-66.4
73451180,-1.52,-156.26,4.6,11.47,-10.4,11.4,-66.4
73628172,-1.52,-156.39,4.6,11.46,-10.4,11.3,-66.3
73805162,-1.52,-156.47,4.6,11.42,-10.3,11.3,-66.2
73982152,-1.54,-156.57,4.6,11.32,-10.3,11.3,-65.9
74159144,-1.56,-156.71,4.7,11.19,-10.2,11.2,-65.5
74336134,-1.55,-156.82,4.6,11.20,-10.2,11.2,-65.4
74513124,-1.55,-156.91,4.6,11.20,-10.1,11.1,-65.4
74690116,-1.56,-157.03,4.7,11.18,-10.1,11.1,-65.2
74867106,-1.57,-157.12,4.7,11.07,-10.0,11.1,-64.9
75044096,-1.57,-157.27,4.7,11.12,-10.0,11.0,-64.9
75221088,-1.58,-157.33,4.7,11.00,-9.9,11.0,-64.6
75398078,-1.59,-157.44,4.8,10.93,-9.9,11.0,-64.3
75575068,-1.59,-157.60,4.8,10.93,-9.8,10.9,-64.2
75752060,-1.62,-157.72,4.8,10.78,-9.8,10.9,-63.7
75929050,-1.62,-157.77,4.8,10.73,-9.7,10.9,-63.6
76106040,-1.63,-157.89,4.9,10.66,-9.7,10.8,-63.3
76283032,-1.65,-158.05,4.9,10.58,-9.6,10.8,-63.0
76460022,-1.65,-158.09,4.9,10.54,-9.6,10.8,-62.8
76637012,-1.67,-158.24,5.0,10.44,-9.5,10.7,-62.5
76814004,-1.68,-158.39,5.0,10.36,-9.5,10.7,-62.1
76990994,-1.69,-158.45,5.0,10.31,-9.4,10.7,-61.9
77167984,-1.70,-158.64,5.0,10.28,-9.3,10.6,-61.7
77344976,-1.72,-158.69,5.1,10.15,-9.3,10.6,-61.3
77521966,-1.73,-158.83,5.1,10.06,-9.3,10.6,-60.9
77698956,-1.75,-158.87,5.2,9.96,-9.2,10.6,-60.6
77875948,-1.77,-159.00,5.2,9.87,-9.2,10.6,-60.3
78052938,-1.78,-159.12,5.3,9.80,-9.1,10.5,-59.9
78229928,-1.79,-159.19,5.3,9.72,-9.1,10.5,-59.7
78406920,-1.81,-159.19,5.4,9.63,-9.1,10.5,-59.4
78583910,-1.84,-159.28,5.4,9.49,-9.0,10.5,-58.9
78760900,-1.87,-159.40,5.5,9.34,-9.0,10.5,-58.4
78937892,-1.90,-159.48,5.6,9.18,-8.9,10.6,-57.8
79114882,-1.91,-159.56,5.7,9.12,-8.9,10.6,-57.6
79291872,-1.93,-159.61,5.7,9.03,-8.9,10.6,-57.2
79468864,-1.96,-159.67,5.8,8.92,-8.8,10.6,-56.8
79645854,-1.98,-159.65,5.9,8.79,-8.9,10.6,-56.5
79822844,-2.02,-159.70,6.0,8.63,-8.8,10.7,-55.9
79999836,-2.04,-159.69,6.0,8.58,-8.8,10.7,-55.7
80176826,-2.06,-159.68,6.1,8.47,-8.8,10.7,-55.4
80353816,-2.09,-159.60,6.2,8.34,-8.9,10.8,-55.1
80530808,-2.12,-159.58,6.3,8.23,-8.9,10.9,-54.7
80707798,-2.13,-159.55,6.3,8.18,-8.9,10.9,-54.6
80884788,-2.16,-159.48,6.4,8.07,-8.9,11.0,-54.3
81061780,-2.18,-159.43,6.4,8.01,-8.9,11.0,-54.2
81238770,-2.19,-159.35,6.5,7.96,-9.0,11.1,-54.1
81415760,-2.22,-159.38,6.6,7.87,-8.9,11.1,-53.7
81592752,-2.24,-159.35,6.6,7.80,-9.0,11.1,-53.5
81769742,-2.26,-159.24,6.7,7.73,-9.0,11.2,-53.4
81946732,-2.28,-159.12,6.7,7.67,-9.1,11.3,-53.3
82123724,-2.31,-159.12,6.8,7.58,-9.0,11.3,-53.0
82300714,-2.32,-159.01,6.9,7.53,-9.1,11.4,-52.9
82477704,-2.35,-158.84,7.0,7.43,-9.2,11.5,-52.8
82654696,-2.37,-158.72,7.0,7.39,-9.2,11.6,-52.8
82831686,-2.37,-158.53,7.0,7.38,-9.3,11.6,-53.0
83008676,-2.40,-158.35,7.1,7.27,-9.4,11.8,-52.8
83185668,-2.41,-158.20,7.1,7.26,-9.4,11.8,-52.9
83362658,-2.41,-158.04,7.1,7.26,-9.5,11.9,-53.1
83539648,-2.42,-157.88,7.2,7.23,-9.6,12.0,-53.2
83716640,-2.42,-157.82,7.2,7.23,-9.6,12.0,-53.3
83893630,-2.43,-157.63,7.2,7.19,-9.7,12.1,-53.3
84070620,-2.43,-157.45,7.2,7.19,-9.8,12.1,-53.5
84247612,-2.44,-157.26,7.3,7.15,-9.9,12.2,-53.6
84424602,-2.45,-157.09,7.3,7.15,-9.9,12.3,-53.7
84601592,-2.44,-156.99,7.3,7.17,-10.0,12.3,-53.9
84778584,-2.45,-156.86,7.3,7.15,-10.0,12.4,-54.0
84955574,-2.43,-156.62,7.2,7.19,-10.1,12.5,-54.4
85132564,-2.43,-156.45,7.2,7.19,-10.2,12.5,-54.6
85309556,-2.44,-156.24,7.3,7.17,-10.3,12.6,-54.8
85486546,-2.43,-156.16,7.2,7.21,-10.3,12.6,-55.0
85663536,-2.42,-155.94,7.2,7.23,-10.4,12.7,-55.3
85840528,-2.41,-155.80,7.2,7.25,-10.5,12.7,-55.5
86017518,-2.42,-155.71,7.2,7.23,-10.5,12.8,-55.6
86194508,-2.39,-155.58,7.1,7.33,-10.6,12.8,-56.1
86371500,-2.39,-155.35,7.2,7.31,-10.7,12.9,-56.2
86548490,-2.37,-155.23,7.1,7.39,-10.8,12.9,-56.6
86725480,-2.34,-155.00,7.0,7.46,-10.9,12.9,-57.1
86902472,-2.32,-154.90,7.0,7.53,-10.9,13.0,-57.5
87079462,-2.29,-154.81,6.9,7.63,-11.0,12.9,-57.9
87256452,-2.27,-154.69,6.8,7.69,-11.0,13.0,-58.3
87433444,-2.25,-154.61,6.8,7.77,-11.1,13.0,-58.6
87610434,-2.22,-154.59,6.7,7.86,-11.1,12.9,-58.9
87787424,-2.20,-154.59,6.6,7.94,-11.1,12.9,-59.2
87964416,-2.16,-154.44,6.5,8.07,-11.2,12.9,-59.7
88141406,-2.15,-154.46,6.5,8.14,-11.2,12.9,-59.9
