Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
88849368,-1.74,169.00,5.0,10.03,4.8,6.9,43.4
89026360,-1.77,168.99,5.1,9.85,4.8,7.0,43.0
89203350,-1.82,168.97,5.3,9.60,4.8,7.1,42.2
89380340,-1.86,168.95,5.4,9.38,4.8,7.2,41.6
89557332,-1.89,169.00,5.5,9.24,4.8,7.2,41.1
89734322,-1.93,169.14,5.6,9.05,4.7,7.3,40.1
89911312,-1.97,169.20,5.7,8.84,4.7,7.4,39.3
90088304,-2.02,169.31,5.8,8.66,4.6,7.4,38.4
90265294,-2.05,169.54,5.9,8.53,4.5,7.4,37.4
90442284,-2.09,169.71,6.0,8.37,4.4,7.5,36.4
90619276,-2.12,169.91,6.1,8.24,4.3,7.5,35.4
90796266,-2.14,170.29,6.2,8.15,4.2,7.5,34.1
90973256,-2.17,170.53,6.3,8.04,4.1,7.5,33.1
91150248,-2.20,170.81,6.3,7.94,4.0,7.5,32.0
91327238,-2.20,171.18,6.3,7.95,3.8,7.4,31.0
91504228,-2.19,171.58,6.3,7.99,3.6,7.3,29.9
91681220,-2.19,171.96,6.3,7.99,3.5,7.2,28.8
91858210,-2.16,172.28,6.2,8.08,3.3,7.0,28.1
92035200,-2.14,172.57,6.2,8.16,3.2,6.9,27.4
92212192,-2.11,172.87,6.1,8.26,3.1,6.8,26.8
92389182,-2.07,173.22,6.0,8.42,2.9,6.6,26.1
92566172,-2.02,173.42,5.8,8.64,2.8,6.5,26.0
92743164,-1.97,173.63,5.7,8.84,2.7,6.3,25.8
92920154,-1.91,173.73,5.5,9.14,2.7,6.1,26.2
93097144,-1.85,173.78,5.3,9.44,2.7,6.0,26.8
93274136,-1.78,173.91,5.1,9.77,2.6,5.8,27.2
93451126,-1.74,173.78,5.0,10.04,2.7,5.7,28.3
93628116,-1.68,173.76,4.8,10.39,2.7,5.5,29.2
93805108,-1.62,173.66,4.7,10.75,2.7,5.4,30.5
93982098,-1.57,173.57,4.5,11.07,2.8,5.3,31.6
94159088,-1.52,173.37,4.4,11.43,2.9,5.2,33.2
94336080,-1.47,173.27,4.2,11.85,2.9,5.1,34.6
94513070,-1.44,173.06,4.1,12.12,3.0,5.1,36.0
94690060,-1.40,172.82,4.0,12.45,3.1,5.1,37.7
94867052,-1.36,172.59,3.9,12.76,3.2,5.1,39.3
95044042,-1.34,172.29,3.9,13.04,3.4,5.1,41.0
95221032,-1.31,171.98,3.8,13.32,3.5,5.1,42.7
95398024,-1.28,171.72,3.7,13.56,3.6,5.2,44.1
95575014,-1.27,171.51,3.7,13.70,3.7,5.2,45.1
95752004,-1.25,171.34,3.6,13.91,3.8,5.2,46.2
95928996,-1.23,171.13,3.6,14.11,3.9,5.3,47.3
96105986,-1.22,170.81,3.5,14.23,4.0,5.3,48.5
96282976,-1.22,170.63,3.5,14.31,4.1,5.4,49.2
96459968,-1.19,170.36,3.5,14.58,4.2,5.4,50.6
96636958,-1.18,170.15,3.4,14.69,4.3,5.5,51.4
96813948,-1.18,169.95,3.4,14.77,4.4,5.5,52.1
96990940,-1.16,169.75,3.4,15.00,4.5,5.6,53.0
97167930,-1.17,169.52,3.4,14.93,4.6,5.7,53.5
97344920,-1.16,169.32,3.4,15.04,4.7,5.7,54.2
97521912,-1.16,169.15,3.4,15.03,4.7,5.8,54.6
97698902,-1.16,168.92,3.4,15.05,4.8,5.9,55.2
97875892,-1.15,168.67,3.3,15.15,4.9,6.0,56.0
98052884,-1.15,168.52,3.3,15.18,5.0,6.0,56.4
98229874,-1.14,168.36,3.3,15.26,5.1,6.1,56.9
98406864,-1.13,168.15,3.3,15.37,5.2,6.1,57.5
98583856,-1.13,167.96,3.3,15.36,5.3,6.2,57.9
98760846,-1.13,167.76,3.3,15.38,5.3,6.3,58.4
98937836,-1.12,167.61,3.3,15.51,5.4,6.3,58.9
99114828,-1.12,167.35,3.3,15.51,5.5,6.4,59.4
99291818,-1.12,167.19,3.3,15.52,5.6,6.5,59.7
99468808,-1.12,166.98,3.3,15.52,5.7,6.6,60.1
99645800,-1.11,166.83,3.2,15.69,5.7,6.6,60.7
99822790,-1.12,166.60,3.3,15.55,5.9,6.7,60.9
99999780,-1.12,166.40,3.3,15.52,5.9,6.8,61.2
100176772,-1.11,166.23,3.2,15.61,6.0,6.8,61.6
100353762,-1.12,165.99,3.3,15.52,6.1,6.9,61.9
100530752,-1.12,165.80,3.3,15.57,6.2,7.0,62.3
100707744,-1.11,165.67,3.2,15.64,6.3,7.1,62.6
100884734,-1.12,165.45,3.3,15.59,6.4,7.1,62.8
101061724,-1.12,165.25,3.3,15.53,6.4,7.2,63.1
101238716,-1.12,165.10,3.3,15.49,6.5,7.3,63.2
101415706,-1.13,164.97,3.3,15.34,6.6,7.4,63.2
101592696,-1.12,164.65,3.3,15.52,6.7,7.5,63.9
101769688,-1.13,164.43,3.3,15.44,6.8,7.6,64.2
101946678,-1.13,164.25,3.3,15.45,6.9,7.6,64.4
102123668,-1.13,164.06,3.3,15.40,7.0,7.7,64.6
102300660,-1.15,163.86,3.4,15.17,7.1,7.8,64.5
102477650,-1.15,163.61,3.4,15.14,7.2,7.9,64.8
102654640,-1.16,163.41,3.4,15.05,7.3,8.0,64.9
102831632,-1.16,163.14,3.4,14.98,7.4,8.1,65.2
103008622,-1.16,162.91,3.4,14.97,7.5,8.2,65.5
103185612,-1.17,162.66,3.4,14.91,7.6,8.3,65.7
103362604,-1.19,162.36,3.5,14.67,7.7,8.5,65.7
103539594,-1.21,162.18,3.6,14.41,7.8,8.6,65.5
103716584,-1.22,161.97,3.6,14.23,7.9,8.7,65.5
103893576,-1.24,161.74,3.6,14.08,8.0,8.8,65.5
104070566,-1.27,161.58,3.7,13.72,8.1,8.9,65.1
104247556,-1.29,161.36,3.8,13.51,8.2,9.0,65.0
104424548,-1.31,161.12,3.9,13.26,8.3,9.1,64.9
104601538,-1.34,160.95,4.0,12.96,8.3,9.2,64.6
104778528,-1.37,160.75,4.1,12.68,8.4,9.3,64.3
104955520,-1.39,160.61,4.1,12.50,8.5,9.4,64.1
105132510,-1.43,160.49,4.2,12.15,8.5,9.5,63.6
105309500,-1.47,160.33,4.3,11.86,8.6,9.6,63.2
105486492,-1.51,160.24,4.5,11.57,8.6,9.7,62.7
105663482,-1.53,160.19,4.5,11.41,8.7,9.8,62.5
105840472,-1.57,160.09,4.6,11.13,8.7,9.9,62.0
106017464,-1.59,159.96,4.7,10.97,8.8,9.9,61.8
106194454,-1.62,159.99,4.8,10.73,8.7,10.0,61.2
106371444,-1.65,159.97,4.9,10.55,8.7,10.0,60.8
106548436,-1.68,159.96,5.0,10.39,8.8,10.1,60.4
106725426,-1.71,159.95,5.1,10.20,8.7,10.1,60.0
106902416,-1.74,159.98,5.1,10.01,8.7,10.1,59.5
107079408,-1.77,159.95,5.2,9.85,8.7,10.2,59.1
107256398,-1.81,160.10,5.3,9.63,8.7,10.2,58.3
107433388,-1.82,160.20,5.4,9.61,8.6,10.2,58.1
107610380,-1.85,160.30,5.5,9.43,8.6,10.2,57.5
107787370,-1.86,160.49,5.5,9.40,8.5,10.1,57.2
107964360,-1.88,160.63,5.6,9.26,8.4,10.1,56.6
108141352,-1.90,160.82,5.6,9.16,8.3,10.1,56.1
108318342,-1.90,160.96,5.6,9.18,8.3,10.0,55.9
108495332,-1.89,161.10,5.6,9.23,8.2,9.9,55.9
108672324,-1.90,161.35,5.6,9.19,8.1,9.8,55.4
108849314,-1.87,161.51,5.5,9.30,8.0,9.8,55.6
109026304,-1.86,161.62,5.5,9.36,8.0,9.7,55.6
109203296,-1.85,161.81,5.4,9.43,7.9,9.6,55.5
109380286,-1.82,161.88,5.4,9.57,7.9,9.5,55.8
109557276,-1.79,161.93,5.3,9.72,7.9,9.5,56.2
109734268,-1.77,162.04,5.2,9.86,7.8,9.4,56.4
109911258,-1.75,162.05,5.2,9.94,7.8,9.4,56.6
110088248,-1.72,162.09,5.1,10.11,7.8,9.3,57.0
110265240,-1.71,162.20,5.0,10.22,7.8,9.2,57.1
110442230,-1.67,162.09,4.9,10.44,7.8,9.2,57.8
110619220,-1.65,162.14,4.8,10.59,7.8,9.2,58.1
110796212,-1.60,162.16,4.7,10.89,7.8,9.1,58.8
110973202,-1.57,162.00,4.6,11.08,7.9,9.1,59.5
111150192,-1.55,161.91,4.5,11.27,7.9,9.1,60.1
111327184,-1.51,161.85,4.4,11.56,7.9,9.1,60.8
111504174,-1.48,161.77,4.4,11.74,8.0,9.1,61.2
111681164,-1.45,161.60,4.3,11.99,8.0,9.1,62.0
111858156,-1.42,161.51,4.2,12.25,8.1,9.1,62.6
112035146,-1.40,161.37,4.1,12.43,8.1,9.1,63.1
112212136,-1.38,161.10,4.1,12.58,8.3,9.2,63.7
112389128,-1.35,161.01,4.0,12.85,8.3,9.2,64.3
112566118,-1.34,160.81,4.0,12.99,8.4,9.3,64.8
112743108,-1.32,160.65,3.9,13.20,8.5,9.3,65.3
112920100,-1.30,160.41,3.8,13.40,8.6,9.4,65.9
113097090,-1.29,160.25,3.8,13.49,8.7,9.5,66.2
113274080,-1.27,159.98,3.8,13.69,8.8,9.6,66.8
113451072,-1.26,159.89,3.7,13.78,8.8,9.6,67.0
113628062,-1.25,159.57,3.7,13.95,9.0,9.7,67.6
113805052,-1.24,159.44,3.7,13.99,9.0,9.7,67.7
113982044,-1.24,159.35,3.7,14.03,9.1,9.8,67.9
114159034,-1.22,159.05,3.6,14.29,9.2,9.9,68.5
114336024,-1.21,158.82,3.6,14.35,9.3,10.0,68.8
114513016,-1.20,158.58,3.6,14.51,9.4,10.1,69.2
114690006,-1.19,158.49,3.5,14.59,9.4,10.1,69.4
114866996,-1.20,158.24,3.6,14.51,9.6,10.2,69.5
115043988,-1.19,158.09,3.5,14.63,9.6,10.3,69.8
115220978,-1.19,157.98,3.5,14.64,9.7,10.3,69.9
115397968,-1.18,157.70,3.5,14.69,9.8,10.4,70.2
115574960,-1.18,157.50,3.5,14.80,9.9,10.5,70.5
115751950,-1.17,157.41,3.5,14.91,9.9,10.5,70.7
115928940,-1.17,157.21,3.5,14.84,10.0,10.6,70.7
116105932,-1.16,157.02,3.5,14.98,10.1,10.7,71.0
116282922,-1.15,156.88,3.4,15.14,10.2,10.7,71.3
116459912,-1.15,156.62,3.5,15.07,10.3,10.9,71.4
116636904,-1.14,156.40,3.4,15.30,10.4,10.9,71.8
116813894,-1.14,156.22,3.4,15.25,10.5,11.0,71.9
116990884,-1.14,156.07,3.4,15.21,10.5,11.1,72.0
117167876,-1.14,155.89,3.4,15.29,10.6,11.2,72.2
117344866,-1.14,155.76,3.4,15.28,10.7,11.2,72.2
117521856,-1.15,155.58,3.4,15.18,10.8,11.3,72.3
117698848,-1.13,155.38,3.4,15.37,10.9,11.4,72.6
117875838,-1.14,155.25,3.4,15.27,10.9,11.4,72.6
118052828,-1.14,155.14,3.4,15.26,11.0,11.5,72.6
118229820,-1.14,154.90,3.4,15.31,11.1,11.6,72.8
118406810,-1.13,154.63,3.4,15.41,11.2,11.7,73.1
118583800,-1.14,154.53,3.4,15.28,11.2,11.8,73.0
118760792,-1.14,154.39,3.4,15.30,11.3,11.8,73.1
118937782,-1.12,154.16,3.4,15.48,11.4,11.9,73.4
119114772,-1.14,154.06,3.5,15.25,11.5,12.0,73.2
119291764,-1.12,153.88,3.4,15.49,11.5,12.0,73.6
119468754,-1.13,153.63,3.4,15.39,11.7,12.2,73.6
119645744,-1.14,153.51,3.4,15.30,11.7,12.2,73.6
119822736,-1.13,153.41,3.4,15.43,11.8,12.2,73.8
119999726,-1.11,153.18,3.4,15.62,11.9,12.3,74.1
120176716,-1.12,153.04,3.4,15.47,11.9,12.4,74.0
120353708,-1.12,152.81,3.4,15.51,12.0,12.5,74.2
120530698,-1.12,152.63,3.4,15.59,12.1,12.6,74.4
120707688,-1.13,152.45,3.4,15.44,12.2,12.7,74.3
120884680,-1.12,152.28,3.4,15.56,12.3,12.7,74.5
121061670,-1.13,152.04,3.4,15.44,12.4,12.9,74.5
121238660,-1.12,151.86,3.4,15.54,12.5,12.9,74.7
121415652,-1.12,151.67,3.4,15.57,12.6,13.0,74.8
121592642,-1.12,151.58,3.4,15.48,12.6,13.1,74.8
121769632,-1.13,151.36,3.5,15.39,12.7,13.2,74.8
121946624,-1.14,151.19,3.5,15.29,12.8,13.2,74.8
122123614,-1.13,150.98,3.5,15.34,12.9,13.3,74.9
122300604,-1.14,150.65,3.5,15.32,13.0,13.5,75.0
122477596,-1.13,150.48,3.5,15.39,13.1,13.6,75.2
122654586,-1.14,150.33,3.5,15.22,13.2,13.6,75.1
122831576,-1.14,150.06,3.5,15.24,13.3,13.8,75.2
123008568,-1.15,149.82,3.5,15.15,13.4,13.9,75.2
123185558,-1.17,149.60,3.6,14.92,13.5,14.0,75.1
123362548,-1.17,149.44,3.6,14.84,13.6,14.1,75.1
123539540,-1.19,149.18,3.7,14.65,13.7,14.2,75.0
123716530,-1.21,149.09,3.7,14.39,13.8,14.3,74.8
123893520,-1.22,148.83,3.8,14.21,13.9,14.4,74.7
124070512,-1.24,148.68,3.8,14.02,13.9,14.5,74.6
124247502,-1.28,148.48,4.0,13.63,14.0,14.6,74.2
124424492,-1.29,148.35,4.0,13.48,14.1,14.6,74.1
124601484,-1.31,148.30,4.1,13.32,14.1,14.7,74.0
124778474,-1.34,148.22,4.1,13.03,14.1,14.7,73.7
124955464,-1.36,148.07,4.2,12.76,14.2,14.8,73.4
125132456,-1.38,148.01,4.3,12.63,14.2,14.9,73.3
125309446,-1.39,148.03,4.3,12.48,14.2,14.9,73.1
125486436,-1.41,147.91,4.4,12.36,14.3,14.9,73.0
125663428,-1.43,147.96,4.4,12.21,14.3,14.9,72.7
125840418,-1.45,147.94,4.5,12.02,14.3,14.9,72.5
126017408,-1.48,147.93,4.6,11.80,14.3,15.0,72.2
126194400,-1.49,147.97,4.6,11.68,14.2,15.0,72.0
126371390,-1.49,148.06,4.6,11.67,14.2,14.9,71.9
126548380,-1.50,147.92,4.6,11.65,14.3,15.0,72.0
126725372,-1.48,148.11,4.6,11.73,14.2,14.9,72.0
126902362,-1.49,148.12,4.6,11.72,14.2,14.9,72.0
127079352,-1.47,148.18,4.6,11.81,14.1,14.9,72.1
127256344,-1.46,148.23,4.5,11.93,14.1,14.8,72.2
127433334,-1.46,148.24,4.5,11.94,14.1,14.8,72.2
127610324,-1.44,148.18,4.5,12.06,14.1,14.8,72.4
127787316,-1.42,148.20,4.4,12.24,14.1,14.8,72.7
127964306,-1.42,148.18,4.4,12.29,14.2,14.8,72.7
128141296,-1.40,148.09,4.3,12.46,14.2,14.8,73.0
128318288,-1.39,148.05,4.3,12.51,14.2,14.9,73.1
128495278,-1.37,147.93,4.3,12.71,14.3,14.9,73.4
128672268,-1.34,147.91,4.2,12.95,14.3,14.9,73.7
128849260,-1.32,147.78,4.1,13.15,14.4,14.9,74.0
129026250,-1.31,147.71,4.1,13.24,14.4,15.0,74.1
129203240,-1.30,147.47,4.0,13.41,14.5,15.1,74.4
129380232,-1.28,147.50,4.0,13.60,14.5,15.0,74.6
129557222,-1.27,147.35,4.0,13.73,14.6,15.1,74.8
129734212,-1.24,147.17,3.9,14.04,14.7,15.2,75.2
129911204,-1.22,147.16,3.8,14.23,14.7,15.1,75.4
130088194,-1.22,146.92,3.8,14.29,14.8,15.3,75.5
130265184,-1.19,146.78,3.7,14.64,14.8,15.3,75.9
130442176,-1.19,146.61,3.7,14.68,14.9,15.4,76.0
130619166,-1.18,146.38,3.7,14.78,15.0,15.5,76.2
130796156,-1.16,146.14,3.7,14.95,15.1,15.6,76.4
130973148,-1.15,145.93,3.6,15.12,15.2,15.7,76.7
131150138,-1.15,145.85,3.6,15.07,15.3,15.7,76.6
131327128,-1.15,145.58,3.6,15.17,15.4,15.8,76.8
131504120,-1.13,145.48,3.6,15.40,15.5,15.9,77.0
131681110,-1.13,145.32,3.6,15.45,15.5,15.9,77.1
131858100,-1.12,145.19,3.5,15.53,15.6,16.0,77.2
132035092,-1.12,145.04,3.5,15.57,15.7,16.1,77.3
132212082,-1.11,144.77,3.5,15.68,15.8,16.2,77.5
132389072,-1.10,144.73,3.5,15.77,15.8,16.2,77.6
132566064,-1.10,144.45,3.5,15.85,16.0,16.3,77.7
132743054,-1.09,144.32,3.5,15.98,16.0,16.4,77.8
132920044,-1.10,144.20,3.5,15.89,16.1,16.4,77.8
133097036,-1.08,143.90,3.4,16.13,16.2,16.6,78.1
133274026,-1.08,143.73,3.4,16.07,16.3,16.7,78.1
133451016,-1.08,143.66,3.4,16.17,16.3,16.7,78.2
133628008,-1.07,143.49,3.4,16.29,16.4,16.8,78.3
133804998,-1.07,143.31,3.4,16.32,16.5,16.9,78.4
133981988,-1.07,143.22,3.4,16.26,16.6,16.9,78.3
134158980,-1.07,142.99,3.4,16.26,16.7,17.0,78.4
134335970,-1.08,142.81,3.5,16.13,16.8,17.1,78.4
134512960,-1.06,142.58,3.4,16.39,16.9,17.2,78.6
134689952,-1.06,142.47,3.4,16.45,16.9,17.3,78.7
134866942,-1.05,142.28,3.4,16.63,17.0,17.3,78.8
135043932,-1.05,142.16,3.4,16.55,17.1,17.4,78.8
135220924,-1.03,142.04,3.3,16.86,17.1,17.4,79.0
135397914,-1.04,141.76,3.4,16.68,17.3,17.6,79.0
135574904,-1.05,141.64,3.4,16.63,17.3,17.6,79.0
135751896,-1.04,141.46,3.4,16.68,17.4,17.7,79.1
135928886,-1.03,141.33,3.3,16.85,17.5,17.8,79.2
136105876,-1.03,141.19,3.3,16.82,17.5,17.9,79.2
136282868,-1.04,141.02,3.4,16.69,17.6,17.9,79.2
136459858,-1.03,140.92,3.3,16.80,17.7,18.0,79.3
136636848,-1.05,140.75,3.4,16.61,17.8,18.1,79.2
136813840,-1.05,140.51,3.4,16.60,17.9,18.2,79.2
136990830,-1.04,140.27,3.4,16.70,18.0,18.3,79.3
137167820,-1.04,140.14,3.4,16.69,18.1,18.4,79.4
137344812,-1.03,140.06,3.3,16.90,18.1,18.4,79.5
137521802,-1.02,139.90,3.3,16.97,18.2,18.5,79.6
137698792,-1.03,139.72,3.4,16.82,18.3,18.6,79.5
137875784,-1.03,139.54,3.4,16.89,18.4,18.7,79.6
138052774,-1.04,139.34,3.4,16.71,18.4,18.8,79.6
138229764,-1.03,139.09,3.4,16.86,18.6,18.9,79.7
138406756,-1.01,139.03,3.3,17.22,18.6,18.9,79.9
138583746,-1.02,138.87,3.3,17.11,18.7,19.0,79.9
138760736,-1.02,138.66,3.3,17.13,18.8,19.1,79.9
138937728,-1.02,138.59,3.4,17.01,18.8,19.1,79.9
139114718,-1.02,138.53,3.4,17.03,18.9,19.1,79.9
139291708,-1.01,138.26,3.3,17.19,19.0,19.3,80.1
139468700,-1.03,138.16,3.4,16.86,19.0,19.3,79.9
139645690,-1.01,137.93,3.3,17.14,19.2,19.4,80.1
139822680,-1.01,137.81,3.3,17.30,19.2,19.5,80.2
139999672,-1.00,137.63,3.3,17.46,19.3,19.6,80.3
140176662,-1.01,137.47,3.3,17.30,19.4,19.7,80.3
140353652,-1.01,137.08,3.4,17.18,19.6,19.9,80.3
140530644,-1.01,137.13,3.4,17.20,19.6,19.8,80.3
140707634,-1.02,136.89,3.4,17.05,19.7,20.0,80.2
140884624,-1.00,136.74,3.3,17.32,19.7,20.0,80.4
141061616,-1.01,136.58,3.4,17.17,19.8,20.1,80.3
141238606,-1.01,136.40,3.4,17.22,19.9,20.2,80.4
141415596,-1.02,136.32,3.4,16.98,20.0,20.3,80.3
141592588,-1.01,136.12,3.4,17.30,20.1,20.3,80.5
141769578,-1.01,135.96,3.4,17.21,20.1,20.4,80.5
141946568,-1.03,135.77,3.4,16.96,20.2,20.5,80.4
142123560,-1.02,135.60,3.4,17.03,20.3,20.6,80.4
142300550,-1.01,135.36,3.4,17.25,20.4,20.7,80.6
142477540,-1.01,135.27,3.4,17.18,20.5,20.8,80.6
142654532,-1.02,135.13,3.4,17.10,20.6,20.8,80.6
142831522,-1.02,135.01,3.4,17.01,20.6,20.9,80.5
143008512,-1.04,134.82,3.5,16.78,20.7,21.0,80.4
143185504,-1.04,134.69,3.5,16.76,20.8,21.1,80.4
143362494,-1.03,134.41,3.5,16.88,20.9,21.2,80.5
143539484,-1.04,134.23,3.5,16.65,21.0,21.3,80.4
143716476,-1.05,133.96,3.6,16.54,21.2,21.4,80.4
143893466,-1.04,133.84,3.5,16.72,21.2,21.5,80.6
144070456,-1.08,133.71,3.7,16.13,21.3,21.6,80.2
144247448,-1.07,133.63,3.6,16.29,21.3,21.6,80.3
144424438,-1.08,133.51,3.7,16.06,21.4,21.7,80.2
144601428,-1.10,133.32,3.8,15.75,21.5,21.8,80.1
144778420,-1.11,133.17,3.8,15.70,21.5,21.9,80.1
144955410,-1.11,133.03,3.8,15.60,21.6,22.0,80.0
145132400,-1.12,132.89,3.8,15.56,21.7,22.0,80.0
145309392,-1.13,132.64,3.9,15.45,21.8,22.2,80.0
145486382,-1.14,132.65,3.9,15.23,21.8,22.2,79.8
145663372,-1.15,132.63,3.9,15.11,21.8,22.2,79.8
145840364,-1.15,132.49,3.9,15.17,21.9,22.2,79.8
146017354,-1.15,132.43,4.0,15.06,21.9,22.3,79.8
146194344,-1.16,132.43,4.0,14.99,21.9,22.3,79.7
146371336,-1.18,132.31,4.0,14.80,22.0,22.3,79.6
146548326,-1.17,132.19,4.0,14.91,22.0,22.4,79.7
146725316,-1.16,132.11,4.0,15.03,22.1,22.4,79.8
146902308,-1.15,132.08,4.0,15.08,22.1,22.5,79.8
147079298,-1.14,131.99,3.9,15.29,22.2,22.5,80.0
147256288,-1.14,131.84,3.9,15.19,22.2,22.6,79.9
147433280,-1.15,131.86,4.0,15.13,22.2,22.6,79.9
147610270,-1.13,131.67,3.9,15.35,22.3,22.7,80.1
147787260,-1.13,131.46,3.9,15.44,22.4,22.8,80.1
147964252,-1.12,131.82,3.9,15.51,22.2,22.6,80.1
148141242,-1.11,131.84,3.8,15.63,22.2,22.6,80.2
148318232,-1.11,131.64,3.8,15.67,22.3,22.7,80.3
148495224,-1.11,131.44,3.8,15.69,22.4,22.8,80.3
148672214,-1.11,131.24,3.8,15.72,22.5,22.9,80.4
148849204,-1.10,131.14,3.8,15.82,22.6,22.9,80.4
149026196,-1.09,131.04,3.8,15.94,22.7,23.0,80.5
149203186,-1.08,130.84,3.8,16.04,22.8,23.1,80.6
149380176,-1.07,130.64,3.7,16.18,22.9,23.2,80.7
149557168,-1.06,130.44,3.7,16.35,23.0,23.3,80.8
149734158,-1.07,130.33,3.7,16.25,23.0,23.3,80.8
149911148,-1.06,130.16,3.7,16.37,23.1,23.4,80.9
150088140,-1.03,129.91,3.6,16.85,23.3,23.5,81.2
150265130,-1.04,129.73,3.6,16.77,23.4,23.6,81.2
150442120,-1.05,129.58,3.7,16.60,23.4,23.7,81.1
150619112,-1.05,129.45,3.7,16.55,23.5,23.8,81.1
150796102,-1.05,129.23,3.7,16.64,23.6,23.9,81.1
150973092,-1.04,128.97,3.7,16.79,23.8,24.0,81.3
151150084,-1.04,128.85,3.7,16.66,23.8,24.1,81.2
151327074,-1.05,128.71,3.7,16.63,23.9,24.2,81.2
151504064,-1.04,128.52,3.7,16.80,24.0,24.3,81.3
151681056,-1.04,128.36,3.7,16.78,24.1,24.4,81.3
151858046,-1.04,128.19,3.7,16.66,24.2,24.5,81.3
152035036,-1.05,127.99,3.7,16.57,24.3,24.6,81.3
152212028,-1.05,127.84,3.7,16.61,24.4,24.6,81.3
152389018,-1.04,127.72,3.7,16.75,24.4,24.7,81.4
152566008,-1.04,127.42,3.7,16.80,24.6,24.9,81.4
152743000,-1.03,127.26,3.7,16.91,24.7,25.0,81.5
152919990,-1.02,127.21,3.7,16.97,24.7,25.0,81.6
153096980,-1.04,126.95,3.7,16.72,24.8,25.1,81.5
153273972,-1.05,126.69,3.8,16.59,25.0,25.3,81.4
153450962,-1.04,126.57,3.8,16.67,25.1,25.3,81.5
153627952,-1.04,126.46,3.7,16.80,25.1,25.4,81.6
153804944,-1.03,126.34,3.7,16.90,25.2,25.5,81.6
153981934,-1.04,126.05,3.7,16.78,25.3,25.6,81.6
154158924,-1.04,125.84,3.8,16.77,25.4,25.7,81.6
154335916,-1.03,125.70,3.7,16.84,25.5,25.8,81.7
154512906,-1.04,125.53,3.8,16.65,25.6,25.9,81.6
154689896,-1.05,125.35,3.8,16.56,25.7,26.0,81.5
154866888,-1.05,125.16,3.8,16.59,25.8,26.1,81.6
155043878,-1.05,124.96,3.8,16.64,25.9,26.2,81.6
155220868,-1.05,124.78,3.8,16.60,26.0,26.3,81.6
155397860,-1.07,124.63,3.9,16.32,26.1,26.4,81.5
155574850,-1.07,124.40,3.9,16.29,26.2,26.5,81.5
155751840,-1.06,124.14,3.9,16.45,26.4,26.7,81.6
155928832,-1.06,124.03,3.9,16.39,26.4,26.7,81.6
156105822,-1.06,123.88,3.9,16.34,26.5,26.8,81.6
156282812,-1.06,123.65,3.9,16.34,26.7,26.9,81.6
156459804,-1.06,123.48,3.9,16.36,26.7,27.0,81.6
156636794,-1.06,123.33,3.9,16.38,26.8,27.1,81.7
156813784,-1.06,123.22,3.9,16.34,26.9,27.2,81.6
156990776,-1.06,123.00,4.0,16.35,27.0,27.3,81.7
157167766,-1.07,122.73,4.0,16.29,27.2,27.5,81.7
157344756,-1.07,122.57,4.0,16.24,27.3,27.5,81.7
157521748,-1.07,122.39,4.0,16.23,27.4,27.6,81.7
157698738,-1.07,122.20,4.0,16.26,27.5,27.8,81.7
157875728,-1.07,122.05,4.0,16.19,27.5,27.8,81.7
158052720,-1.07,121.87,4.0,16.19,27.6,27.9,81.7
158229710,-1.07,121.66,4.0,16.18,27.8,28.1,81.7
158406700,-1.09,121.47,4.1,15.95,27.9,28.2,81.6
158583692,-1.10,121.29,4.2,15.75,28.0,28.3,81.5
158760682,-1.09,121.08,4.1,15.95,28.1,28.4,81.6
158937672,-1.09,120.90,4.1,15.96,28.2,28.5,81.7
159114664,-1.10,120.75,4.2,15.83,28.3,28.6,81.6
159291654,-1.10,120.52,4.2,15.87,28.4,28.7,81.6
159468644,-1.10,120.33,4.2,15.78,28.5,28.8,81.6
159645636,-1.12,120.19,4.3,15.53,28.6,28.9,81.5
159822626,-1.12,120.00,4.3,15.58,28.7,29.0,81.5
159999616,-1.11,119.82,4.3,15.66,28.8,29.1,81.6
160176608,-1.12,119.73,4.3,15.55,28.9,29.2,81.5
160353598,-1.12,119.51,4.3,15.55,29.0,29.3,81.6
160530588,-1.12,119.24,4.3,15.60,29.1,29.5,81.6
160707580,-1.10,118.89,4.3,15.81,29.4,29.7,81.7
160884570,-1.11,118.67,4.3,15.71,29.5,29.8,81.7
161061560,-1.13,118.56,4.4,15.41,29.5,29.9,81.6
161238552,-1.13,118.41,4.4,15.42,29.6,30.0,81.6
161415542,-1.12,118.25,4.4,15.48,29.7,30.0,81.6
161592532,-1.13,118.12,4.4,15.41,29.8,30.1,81.6
161769524,-1.12,117.88,4.4,15.47,29.9,30.3,81.6
161946514,-1.13,117.59,4.4,15.42,30.1,30.4,81.6
162123504,-1.14,117.43,4.5,15.26,30.2,30.5,81.6
162300496,-1.14,117.22,4.5,15.21,30.3,30.7,81.6
162477486,-1.14,116.99,4.5,15.23,30.5,30.8,81.6
162654476,-1.15,116.77,4.5,15.16,30.6,30.9,81.6
162831468,-1.16,116.51,4.6,15.05,30.7,31.1,81.5
163008458,-1.17,116.21,4.6,14.93,30.9,31.3,81.5
163185448,-1.17,116.13,4.7,14.88,31.0,31.3,81.4
163362440,-1.17,116.08,4.7,14.86,31.0,31.4,81.4
