Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
87079462,-1.46,-174.71,4.2,11.95,-2.3,4.8,-28.7
87256452,-1.45,-174.80,4.2,12.01,-2.3,4.7,-28.4
87433444,-1.45,-174.95,4.2,12.04,-2.2,4.7,-27.7
87610434,-1.45,-175.12,4.2,11.98,-2.1,4.7,-26.8
87787424,-1.46,-175.30,4.2,11.93,-2.0,4.7,-25.9
87964416,-1.45,-175.38,4.2,12.01,-2.0,4.6,-25.6
88141406,-1.46,-175.51,4.2,11.95,-1.9,4.6,-24.9
88318396,-1.45,-175.63,4.2,12.02,-1.9,4.6,-24.4
88495388,-1.45,-175.69,4.2,12.04,-1.9,4.6,-24.2
88672378,-1.44,-175.86,4.1,12.08,-1.8,4.5,-23.4
88849368,-1.45,-176.00,4.2,12.04,-1.7,4.5,-22.6
89026360,-1.44,-176.14,4.1,12.08,-1.7,4.5,-22.0
89203350,-1.45,-176.31,4.2,12.04,-1.6,4.5,-21.0
89380340,-1.45,-176.50,4.2,12.02,-1.5,4.4,-20.0
89557332,-1.44,-176.64,4.1,12.12,-1.5,4.4,-19.4
89734322,-1.44,-176.72,4.1,12.13,-1.4,4.4,-19.0
89911312,-1.43,-176.88,4.1,12.15,-1.4,4.3,-18.2
90088304,-1.43,-176.99,4.1,12.16,-1.3,4.3,-17.6
90265294,-1.43,-177.15,4.1,12.19,-1.2,4.3,-16.8
90442284,-1.43,-177.32,4.1,12.13,-1.2,4.3,-15.7
90619276,-1.43,-177.51,4.1,12.15,-1.1,4.3,-14.7
90796266,-1.43,-177.56,4.1,12.16,-1.1,4.2,-14.4
90973256,-1.44,-177.69,4.1,12.07,-1.0,4.3,-13.6
91150248,-1.44,-177.81,4.1,12.12,-1.0,4.2,-13.0
91327238,-1.44,-177.94,4.1,12.06,-0.9,4.2,-12.1
91504228,-1.44,-178.04,4.1,12.09,-0.9,4.2,-11.6
91681220,-1.44,-178.18,4.1,12.08,-0.8,4.2,-10.8
91858210,-1.44,-178.34,4.1,12.07,-0.7,4.2,-9.8
92035200,-1.45,-178.50,4.2,12.04,-0.7,4.2,-8.9
92212192,-1.44,-178.68,4.1,12.05,-0.6,4.2,-7.9
92389182,-1.45,-178.77,4.2,11.99,-0.5,4.2,-7.3
92566172,-1.45,-178.91,4.2,12.01,-0.5,4.2,-6.5
92743164,-1.45,-179.07,4.2,12.01,-0.4,4.2,-5.5
92920154,-1.45,-179.15,4.2,12.02,-0.4,4.2,-5.1
93097144,-1.45,-179.30,4.2,12.03,-0.3,4.2,-4.2
93274136,-1.44,-179.38,4.1,12.08,-0.3,4.1,-3.7
93451126,-1.46,-179.57,4.2,11.97,-0.2,4.2,-2.6
93628116,-1.46,-179.66,4.2,11.96,-0.1,4.2,-2.0
93805108,-1.46,-179.86,4.2,11.93,-0.1,4.2,-0.9
93982098,-1.46,-179.93,4.2,11.93,-0.0,4.2,-0.4
94159088,-1.46,179.87,4.2,11.97,0.1,4.2,0.8
94336080,-1.45,179.76,4.2,12.03,0.1,4.2,1.4
94513070,-1.46,179.65,4.2,11.93,0.2,4.2,2.1
94690060,-1.46,179.50,4.2,11.93,0.2,4.2,2.9
94867052,-1.47,179.37,4.2,11.89,0.3,4.2,3.7
95044042,-1.46,179.21,4.2,11.90,0.3,4.2,4.6
95221032,-1.46,179.05,4.2,11.93,0.4,4.2,5.6
95398024,-1.47,178.92,4.2,11.89,0.5,4.2,6.3
95575014,-1.47,178.81,4.2,11.87,0.5,4.2,7.0
95752004,-1.47,178.71,4.2,11.85,0.6,4.3,7.5
95928996,-1.47,178.60,4.2,11.86,0.6,4.3,8.2
96105986,-1.47,178.37,4.2,11.83,0.7,4.3,9.5
96282976,-1.48,178.29,4.2,11.80,0.7,4.3,9.9
96459968,-1.47,178.11,4.2,11.87,0.8,4.3,11.0
96636958,-1.47,178.01,4.2,11.82,0.9,4.3,11.5
96813948,-1.48,177.92,4.2,11.78,0.9,4.3,12.0
96990940,-1.48,177.82,4.2,11.79,0.9,4.3,12.5
97167930,-1.49,177.67,4.3,11.71,1.0,4.4,13.3
97344920,-1.48,177.51,4.3,11.75,1.1,4.4,14.2
97521912,-1.49,177.36,4.3,11.72,1.1,4.4,15.0
97698902,-1.49,177.21,4.3,11.68,1.2,4.5,15.8
97875892,-1.49,177.02,4.3,11.67,1.3,4.5,16.7
98052884,-1.49,176.91,4.3,11.66,1.3,4.5,17.3
98229874,-1.49,176.80,4.3,11.66,1.4,4.5,17.9
98406864,-1.49,176.65,4.3,11.67,1.5,4.5,18.7
98583856,-1.50,176.52,4.3,11.60,1.5,4.6,19.3
98760846,-1.51,176.39,4.3,11.55,1.6,4.6,19.9
98937836,-1.50,176.30,4.3,11.60,1.6,4.6,20.4
99114828,-1.50,176.13,4.3,11.60,1.7,4.6,21.2
99291818,-1.51,176.00,4.3,11.56,1.7,4.7,21.8
99468808,-1.51,175.83,4.3,11.53,1.8,4.7,22.6
99645800,-1.51,175.71,4.3,11.55,1.9,4.7,23.2
99822790,-1.52,175.57,4.4,11.49,1.9,4.8,23.8
99999780,-1.52,175.43,4.4,11.43,2.0,4.8,24.3
100176772,-1.52,175.31,4.4,11.46,2.0,4.8,25.0
100353762,-1.53,175.11,4.4,11.37,2.1,4.9,25.7
100530752,-1.54,174.94,4.4,11.34,2.2,4.9,26.4
100707744,-1.53,174.84,4.4,11.37,2.2,4.9,26.9
100884734,-1.53,174.69,4.4,11.35,2.3,5.0,27.5
101061724,-1.54,174.54,4.4,11.33,2.4,5.0,28.1
101238716,-1.54,174.45,4.4,11.31,2.4,5.0,28.5
101415706,-1.55,174.37,4.5,11.25,2.4,5.1,28.7
101592696,-1.54,174.13,4.4,11.27,2.5,5.1,29.8
101769688,-1.55,173.99,4.5,11.24,2.6,5.2,30.3
101946678,-1.55,173.83,4.5,11.25,2.7,5.2,30.9
102123668,-1.55,173.71,4.5,11.27,2.7,5.2,31.5
102300660,-1.56,173.57,4.5,11.18,2.8,5.3,31.8
102477650,-1.56,173.40,4.5,11.16,2.9,5.3,32.4
102654640,-1.56,173.29,4.5,11.16,2.9,5.4,32.9
102831632,-1.57,173.14,4.5,11.09,3.0,5.4,33.3
103008622,-1.57,173.02,4.5,11.11,3.0,5.4,33.8
103185612,-1.57,172.89,4.5,11.12,3.1,5.5,34.3
103362604,-1.58,172.72,4.6,11.03,3.2,5.5,34.7
103539594,-1.59,172.58,4.6,10.98,3.2,5.6,35.1
103716584,-1.59,172.40,4.6,10.98,3.3,5.6,35.8
103893576,-1.58,172.24,4.6,11.00,3.4,5.7,36.4
104070566,-1.59,172.13,4.6,10.96,3.4,5.7,36.7
104247556,-1.59,172.00,4.6,10.98,3.5,5.7,37.2
104424548,-1.59,171.82,4.6,10.97,3.5,5.8,37.7
104601538,-1.59,171.69,4.6,10.93,3.6,5.8,38.1
104778528,-1.60,171.49,4.6,10.91,3.7,5.9,38.7
104955520,-1.59,171.38,4.6,10.95,3.7,5.9,39.1
105132510,-1.60,171.25,4.6,10.86,3.8,6.0,39.3
105309500,-1.61,171.06,4.7,10.81,3.9,6.1,39.8
105486492,-1.62,170.95,4.7,10.77,3.9,6.1,40.0
105663482,-1.62,170.79,4.7,10.78,4.0,6.1,40.6
105840472,-1.63,170.58,4.7,10.69,4.1,6.2,40.9
106017464,-1.63,170.38,4.7,10.71,4.2,6.3,41.6
106194454,-1.63,170.30,4.7,10.67,4.2,6.3,41.7
106371444,-1.63,170.20,4.7,10.68,4.2,6.3,42.0
106548436,-1.63,170.07,4.7,10.70,4.3,6.4,42.4
106725426,-1.64,169.90,4.7,10.65,4.4,6.4,42.8
106902416,-1.64,169.72,4.7,10.61,4.5,6.5,43.2
107079408,-1.64,169.50,4.8,10.60,4.6,6.6,43.7
107256398,-1.66,169.40,4.8,10.50,4.6,6.6,43.7
107433388,-1.65,169.25,4.8,10.57,4.7,6.7,44.3
107610380,-1.65,169.11,4.8,10.55,4.7,6.7,44.6
107787370,-1.66,168.94,4.8,10.52,4.8,6.8,45.0
107964360,-1.67,168.72,4.9,10.41,4.9,6.9,45.2
108141352,-1.68,168.56,4.9,10.36,5.0,7.0,45.5
108318342,-1.68,168.39,4.9,10.35,5.0,7.0,45.9
108495332,-1.68,168.17,4.9,10.39,5.1,7.1,46.5
108672324,-1.69,168.08,4.9,10.33,5.2,7.1,46.6
108849314,-1.69,167.92,4.9,10.32,5.2,7.2,46.9
109026304,-1.70,167.74,4.9,10.26,5.3,7.3,47.2
109203296,-1.70,167.60,4.9,10.22,5.4,7.3,47.4
109380286,-1.71,167.45,5.0,10.20,5.4,7.4,47.7
109557276,-1.71,167.27,5.0,10.20,5.5,7.4,48.1
109734268,-1.71,167.16,5.0,10.19,5.6,7.5,48.3
109911258,-1.72,166.93,5.0,10.13,5.7,7.6,48.6
110088248,-1.72,166.74,5.0,10.15,5.8,7.6,49.1
110265240,-1.72,166.61,5.0,10.13,5.8,7.7,49.3
110442230,-1.72,166.35,5.0,10.11,5.9,7.8,49.8
110619220,-1.73,166.23,5.0,10.05,6.0,7.8,49.8
110796212,-1.73,166.09,5.0,10.10,6.0,7.9,50.2
110973202,-1.74,165.90,5.1,10.01,6.1,7.9,50.4
111150192,-1.75,165.77,5.1,9.94,6.2,8.0,50.4
111327184,-1.76,165.65,5.1,9.92,6.2,8.1,50.6
111504174,-1.76,165.49,5.1,9.89,6.3,8.1,50.8
111681164,-1.76,165.25,5.1,9.89,6.4,8.2,51.3
111858156,-1.76,165.08,5.1,9.89,6.5,8.3,51.6
112035146,-1.77,164.94,5.2,9.86,6.5,8.3,51.8
112212136,-1.78,164.67,5.2,9.81,6.7,8.4,52.1
112389128,-1.77,164.58,5.2,9.83,6.7,8.5,52.3
112566118,-1.79,164.36,5.2,9.76,6.8,8.6,52.5
112743108,-1.79,164.16,5.2,9.72,6.9,8.7,52.7
112920100,-1.80,163.90,5.3,9.68,7.0,8.8,53.0
113097090,-1.81,163.79,5.3,9.66,7.0,8.8,53.1
113274080,-1.80,163.57,5.3,9.69,7.1,8.9,53.6
113451072,-1.80,163.52,5.3,9.66,7.2,8.9,53.6
113628062,-1.81,163.24,5.3,9.66,7.3,9.0,54.0
113805052,-1.82,163.13,5.3,9.60,7.3,9.1,54.0
113982044,-1.83,163.06,5.3,9.55,7.4,9.1,54.0
114159034,-1.82,162.76,5.3,9.56,7.5,9.2,54.5
114336024,-1.84,162.52,5.4,9.48,7.6,9.3,54.6
114513016,-1.85,162.29,5.4,9.45,7.7,9.4,54.9
114690006,-1.84,162.20,5.4,9.46,7.7,9.4,55.0
114866996,-1.86,161.96,5.5,9.39,7.8,9.6,55.2
115043988,-1.85,161.81,5.4,9.41,7.9,9.6,55.4
115220978,-1.86,161.68,5.5,9.36,8.0,9.7,55.5
115397968,-1.87,161.38,5.5,9.33,8.1,9.8,55.8
115574960,-1.87,161.16,5.5,9.32,8.2,9.9,56.1
115751950,-1.87,161.05,5.5,9.31,8.2,9.9,56.2
115928940,-1.89,160.87,5.6,9.25,8.3,10.0,56.3
116105932,-1.89,160.67,5.6,9.25,8.4,10.1,56.5
116282922,-1.89,160.53,5.6,9.25,8.5,10.1,56.7
116459912,-1.91,160.27,5.6,9.15,8.6,10.3,56.8
116636904,-1.90,160.05,5.6,9.17,8.7,10.3,57.1
116813894,-1.91,159.81,5.7,9.13,8.8,10.5,57.3
116990884,-1.92,159.60,5.7,9.09,8.9,10.5,57.4
117167876,-1.92,159.36,5.7,9.09,9.0,10.6,57.7
117344866,-1.93,159.22,5.7,9.06,9.1,10.7,57.8
117521856,-1.94,159.02,5.7,8.99,9.1,10.8,57.8
117698848,-1.93,158.81,5.7,9.03,9.2,10.9,58.2
117875838,-1.94,158.65,5.8,8.97,9.3,10.9,58.2
118052828,-1.95,158.48,5.8,8.96,9.4,11.0,58.4
118229820,-1.95,158.20,5.8,8.95,9.5,11.1,58.6
118406810,-1.95,157.91,5.8,8.95,9.6,11.2,58.9
118583800,-1.96,157.79,5.8,8.88,9.7,11.3,58.9
118760792,-1.97,157.63,5.9,8.86,9.8,11.4,59.0
118937782,-1.97,157.38,5.9,8.85,9.9,11.5,59.2
119114772,-2.00,157.26,6.0,8.73,9.9,11.6,59.0
119291764,-2.00,157.07,6.0,8.74,10.0,11.6,59.2
119468754,-2.01,156.78,6.0,8.69,10.1,11.8,59.4
119645744,-2.02,156.61,6.0,8.64,10.2,11.9,59.4
119822736,-2.01,156.46,6.0,8.69,10.3,11.9,59.7
119999726,-2.01,156.18,6.0,8.70,10.4,12.0,60.0
120176716,-2.03,156.00,6.1,8.62,10.5,12.1,60.0
120353708,-2.03,155.74,6.1,8.58,10.6,12.2,60.1
120530698,-2.03,155.55,6.1,8.58,10.7,12.3,60.3
120707688,-2.05,155.36,6.1,8.52,10.8,12.4,60.3
120884680,-2.05,155.18,6.1,8.53,10.8,12.5,60.5
121061670,-2.06,154.91,6.2,8.47,11.0,12.6,60.6
121238660,-2.06,154.67,6.2,8.49,11.1,12.7,60.8
121415652,-2.06,154.44,6.2,8.48,11.2,12.8,61.0
121592642,-2.07,154.30,6.2,8.44,11.2,12.8,61.0
121769632,-2.08,154.04,6.3,8.40,11.4,13.0,61.1
121946624,-2.09,153.81,6.3,8.36,11.5,13.1,61.2
122123614,-2.09,153.61,6.3,8.35,11.5,13.2,61.3
122300604,-2.10,153.31,6.4,8.31,11.7,13.3,61.5
122477596,-2.10,153.15,6.4,8.30,11.8,13.4,61.6
122654586,-2.11,152.98,6.4,8.26,11.8,13.4,61.6
122831576,-2.11,152.70,6.4,8.26,12.0,13.6,61.8
123008568,-2.12,152.46,6.4,8.23,12.1,13.7,61.9
123185558,-2.13,152.26,6.5,8.19,12.2,13.8,62.0
123362548,-2.13,152.12,6.5,8.20,12.2,13.8,62.1
123539540,-2.14,151.88,6.5,8.17,12.3,13.9,62.2
123716530,-2.15,151.72,6.5,8.12,12.4,14.0,62.2
123893520,-2.16,151.37,6.6,8.08,12.5,14.2,62.3
124070512,-2.17,151.15,6.6,8.05,12.6,14.3,62.4
124247502,-2.19,150.85,6.7,7.98,12.8,14.4,62.4
124424492,-2.18,150.59,6.7,7.99,12.9,14.5,62.6
124601484,-2.18,150.42,6.7,8.01,13.0,14.6,62.8
124778474,-2.19,150.18,6.7,7.97,13.1,14.7,62.8
124955464,-2.21,149.86,6.8,7.92,13.2,14.9,62.9
125132456,-2.20,149.64,6.8,7.94,13.3,14.9,63.1
125309446,-2.21,149.44,6.8,7.90,13.4,15.0,63.2
125486436,-2.22,149.11,6.8,7.88,13.6,15.2,63.3
125663428,-2.22,148.94,6.8,7.85,13.7,15.3,63.4
125840418,-2.24,148.66,6.9,7.81,13.8,15.4,63.4
126017408,-2.26,148.37,7.0,7.74,13.9,15.6,63.4
126194400,-2.26,148.13,7.0,7.73,14.0,15.7,63.5
126371390,-2.26,147.95,7.0,7.73,14.1,15.7,63.6
126548380,-2.26,147.54,7.0,7.73,14.3,15.9,63.9
126725372,-2.24,147.45,7.0,7.78,14.3,15.9,64.1
126902362,-2.27,147.16,7.0,7.71,14.5,16.1,64.1
127079352,-2.27,146.91,7.1,7.68,14.6,16.2,64.1
127256344,-2.28,146.66,7.1,7.67,14.7,16.3,64.2
127433334,-2.30,146.41,7.2,7.58,14.8,16.5,64.1
127610324,-2.32,146.08,7.2,7.54,15.0,16.6,64.2
127787316,-2.32,145.83,7.3,7.53,15.1,16.7,64.3
127964306,-2.33,145.60,7.3,7.49,15.2,16.8,64.3
128141296,-2.33,145.31,7.3,7.49,15.3,17.0,64.5
128318288,-2.34,145.07,7.4,7.46,15.4,17.1,64.5
128495278,-2.34,144.79,7.4,7.46,15.6,17.2,64.7
128672268,-2.34,144.62,7.4,7.47,15.6,17.3,64.8
128849260,-2.34,144.33,7.4,7.46,15.8,17.4,64.9
129026250,-2.36,144.11,7.4,7.41,15.9,17.5,64.9
129203240,-2.37,143.70,7.5,7.37,16.1,17.7,65.0
129380232,-2.38,143.56,7.5,7.36,16.1,17.8,65.0
129557222,-2.39,143.30,7.6,7.31,16.2,17.9,65.0
129734212,-2.39,142.97,7.6,7.31,16.4,18.1,65.2
129911204,-2.40,142.86,7.6,7.30,16.4,18.1,65.2
130088194,-2.42,142.46,7.7,7.24,16.6,18.3,65.2
130265184,-2.41,142.15,7.7,7.27,16.8,18.5,65.4
130442176,-2.43,141.83,7.7,7.21,16.9,18.6,65.4
130619166,-2.43,141.55,7.8,7.19,17.1,18.8,65.5
130796156,-2.43,141.24,7.8,7.19,17.2,18.9,65.6
130973148,-2.44,140.98,7.8,7.18,17.3,19.0,65.7
131150138,-2.46,140.78,7.9,7.11,17.4,19.1,65.6
131327128,-2.47,140.37,8.0,7.08,17.6,19.3,65.7
131504120,-2.47,140.13,8.0,7.07,17.7,19.4,65.8
131681110,-2.48,139.85,8.0,7.05,17.9,19.6,65.8
131858100,-2.49,139.60,8.0,7.04,18.0,19.7,65.9
132035092,-2.49,139.32,8.1,7.01,18.1,19.8,65.9
132212082,-2.50,138.92,8.1,6.99,18.3,20.0,66.0
132389072,-2.50,138.76,8.1,6.99,18.4,20.1,66.1
132566064,-2.51,138.35,8.2,6.96,18.6,20.3,66.2
132743054,-2.52,138.11,8.2,6.95,18.7,20.4,66.3
132920044,-2.53,137.89,8.3,6.90,18.8,20.5,66.2
133097036,-2.53,137.45,8.3,6.92,19.0,20.7,66.4
133274026,-2.55,137.12,8.4,6.86,19.2,20.9,66.4
133451016,-2.55,136.89,8.4,6.85,19.3,21.0,66.4
133628008,-2.56,136.53,8.4,6.84,19.4,21.2,66.5
133804998,-2.57,136.24,8.5,6.81,19.6,21.3,66.6
133981988,-2.58,136.05,8.5,6.78,19.7,21.4,66.5
134158980,-2.59,135.68,8.6,6.76,19.8,21.6,66.6
134335970,-2.62,135.37,8.7,6.69,20.0,21.8,66.5
134512960,-2.61,134.96,8.7,6.70,20.2,22.0,66.7
134689952,-2.62,134.71,8.8,6.68,20.3,22.1,66.7
134866942,-2.62,134.34,8.8,6.69,20.5,22.3,66.9
135043932,-2.63,134.06,8.8,6.67,20.6,22.4,66.9
135220924,-2.61,133.75,8.8,6.71,20.8,22.6,67.1
135397914,-2.64,133.30,8.9,6.64,21.0,22.8,67.0
135574904,-2.65,133.03,9.0,6.59,21.1,23.0,67.0
135751896,-2.66,132.69,9.0,6.57,21.3,23.1,67.0
135928886,-2.67,132.36,9.1,6.56,21.5,23.3,67.1
136105876,-2.69,132.01,9.2,6.51,21.6,23.5,67.0
136282868,-2.72,131.65,9.3,6.45,21.8,23.7,67.0
136459858,-2.71,131.41,9.3,6.47,21.9,23.8,67.1
136636848,-2.72,131.10,9.3,6.44,22.1,24.0,67.1
136813840,-2.73,130.69,9.4,6.42,22.3,24.2,67.2
136990830,-2.74,130.24,9.5,6.39,22.5,24.4,67.2
137167820,-2.76,129.86,9.6,6.34,22.7,24.6,67.2
137344812,-2.77,129.57,9.6,6.34,22.8,24.8,67.2
137521802,-2.76,129.25,9.6,6.35,23.0,24.9,67.3
137698792,-2.77,128.93,9.7,6.32,23.2,25.1,67.3
137875784,-2.77,128.61,9.7,6.32,23.3,25.3,67.4
138052774,-2.81,128.21,9.8,6.24,23.5,25.5,67.3
138229764,-2.83,127.77,9.9,6.20,23.7,25.7,67.3
138406756,-2.82,127.50,10.0,6.21,23.9,25.9,67.4
138583746,-2.84,127.11,10.0,6.18,24.1,26.1,67.4
138760736,-2.84,126.68,10.1,6.17,24.3,26.3,67.4
138937728,-2.85,126.39,10.1,6.14,24.4,26.5,67.4
139114718,-2.86,126.13,10.2,6.13,24.6,26.6,67.5
139291708,-2.86,125.60,10.2,6.12,24.8,26.9,67.6
139468700,-2.90,125.31,10.4,6.06,25.0,27.0,67.4
139645690,-2.89,124.85,10.4,6.06,25.2,27.3,67.5
139822680,-2.90,124.53,10.5,6.05,25.4,27.5,67.6
139999672,-2.91,124.16,10.5,6.04,25.6,27.7,67.6
140176662,-2.92,123.78,10.6,6.00,25.8,27.9,67.6
140353652,-2.94,123.14,10.7,5.97,26.1,28.2,67.6
140530644,-2.94,123.03,10.8,5.97,26.2,28.3,67.6
140707634,-2.97,122.55,10.9,5.92,26.4,28.6,67.6
140884624,-2.96,122.15,10.9,5.93,26.6,28.8,67.7
141061616,-2.98,121.75,11.0,5.88,26.8,29.0,67.6
141238606,-2.99,121.33,11.1,5.86,27.0,29.2,67.6
141415596,-3.02,121.02,11.3,5.81,27.2,29.4,67.5
141592588,-3.01,120.58,11.3,5.82,27.4,29.7,67.7
141769578,-3.03,120.21,11.4,5.79,27.6,29.9,67.6
141946568,-3.07,119.82,11.5,5.72,27.8,30.1,67.4
142123560,-3.07,119.45,11.6,5.71,28.0,30.3,67.5
142300550,-3.08,118.94,11.7,5.71,28.3,30.6,67.5
142477540,-3.09,118.59,11.8,5.67,28.5,30.8,67.5
142654532,-3.11,118.20,11.9,5.64,28.7,31.0,67.4
142831522,-3.12,117.85,12.0,5.62,28.8,31.2,67.4
143008512,-3.15,117.40,12.1,5.58,29.1,31.5,67.4
143185504,-3.15,117.04,12.2,5.58,29.3,31.7,67.4
143362494,-3.15,116.47,12.3,5.57,29.6,32.0,67.5
143539484,-3.17,116.02,12.4,5.53,29.8,32.3,67.4
143716476,-3.19,115.48,12.5,5.50,30.1,32.6,67.4
143893466,-3.18,115.04,12.6,5.52,30.4,32.9,67.5
144070456,-3.24,114.66,12.8,5.43,30.5,33.1,67.2
144247448,-3.23,114.28,12.8,5.44,30.8,33.3,67.4
144424438,-3.24,113.90,12.9,5.42,31.0,33.6,67.3
144601428,-3.27,113.39,13.1,5.38,31.3,33.9,67.2
144778420,-3.27,112.95,13.2,5.37,31.5,34.2,67.3
144955410,-3.29,112.45,13.3,5.35,31.8,34.5,67.3
145132400,-3.30,112.02,13.4,5.33,32.0,34.7,67.3
145309392,-3.31,111.39,13.6,5.31,32.4,35.1,67.2
145486382,-3.34,111.06,13.7,5.27,32.5,35.3,67.1
145663372,-3.36,110.68,13.9,5.24,32.7,35.6,67.0
145840364,-3.36,110.14,14.0,5.23,33.1,35.9,67.1
146017354,-3.38,109.70,14.1,5.20,33.3,36.2,67.0
146194344,-3.40,109.34,14.2,5.18,33.5,36.4,67.0
146371336,-3.43,108.85,14.4,5.14,33.8,36.7,66.8
146548326,-3.43,108.29,14.6,5.12,34.1,37.1,66.9
146725316,-3.44,107.77,14.7,5.11,34.4,37.4,66.9
146902308,-3.45,107.31,14.8,5.10,34.7,37.7,66.9
147079298,-3.46,106.83,14.9,5.09,34.9,38.0,66.9
147256288,-3.48,106.28,15.1,5.06,35.2,38.3,66.8
147433280,-3.50,105.93,15.3,5.02,35.4,38.6,66.7
147610270,-3.52,105.30,15.4,5.01,35.8,39.0,66.7
147787260,-3.54,104.70,15.7,4.97,36.1,39.4,66.6
147964252,-3.56,104.58,15.8,4.94,36.2,39.5,66.4
148141242,-3.57,104.27,15.9,4.93,36.4,39.7,66.4
148318232,-3.59,103.69,16.1,4.91,36.7,40.1,66.4
148495224,-3.60,103.08,16.3,4.89,37.1,40.5,66.3
148672214,-3.63,102.49,16.5,4.86,37.4,40.9,66.2
148849204,-3.64,101.99,16.7,4.84,37.7,41.2,66.2
149026196,-3.66,101.50,16.8,4.82,38.0,41.6,66.1
149203186,-3.68,100.94,17.0,4.79,38.3,41.9,66.0
149380176,-3.70,100.35,17.2,4.77,38.7,42.4,66.0
149557168,-3.71,99.74,17.4,4.76,39.1,42.8,66.0
149734158,-3.74,99.26,17.7,4.71,39.3,43.1,65.8
149911148,-3.76,98.73,17.9,4.70,39.6,43.5,65.7
150088140,-3.74,98.11,18.0,4.72,40.1,43.9,65.8
150265130,-3.76,97.52,18.2,4.69,40.4,44.3,65.7
150442120,-3.79,96.95,18.5,4.65,40.8,44.8,65.6
150619112,-3.81,96.41,18.7,4.63,41.1,45.1,65.5
150796102,-3.82,95.79,18.9,4.62,41.5,45.6,65.5
150973092,-3.83,95.12,19.2,4.61,41.9,46.1,65.4
151150084,-3.86,94.63,19.4,4.57,42.2,46.5,65.3
151327074,-3.88,94.05,19.7,4.55,42.6,46.9,65.2
151504064,-3.89,93.42,19.9,4.54,43.0,47.4,65.1
151681056,-3.90,92.79,20.2,4.52,43.4,47.8,65.0
151858046,-3.93,92.18,20.5,4.49,43.7,48.3,64.9
152035036,-3.96,91.55,20.8,4.46,44.1,48.8,64.7
152212028,-3.98,91.00,21.1,4.44,44.5,49.2,64.6
152389018,-3.98,90.45,21.3,4.44,44.8,49.6,64.6
152566008,-3.99,89.67,21.6,4.43,45.4,50.3,64.6
152743000,-3.99,89.07,21.8,4.43,45.8,50.7,64.5
152919990,-4.01,88.63,22.0,4.41,46.1,51.1,64.5
153096980,-4.04,87.91,22.4,4.38,46.5,51.7,64.3
153273972,-4.06,87.21,22.8,4.36,47.0,52.2,64.1
153450962,-4.07,86.58,23.1,4.35,47.4,52.8,64.1
153627952,-4.08,85.96,23.4,4.34,47.9,53.3,64.0
153804944,-4.09,85.31,23.7,4.33,48.3,53.8,63.9
153981934,-4.12,84.54,24.1,4.29,48.8,54.5,63.7
154158924,-4.14,83.91,24.5,4.27,49.2,55.0,63.5
154335916,-4.16,83.36,24.8,4.26,49.6,55.5,63.4
154512906,-4.18,82.66,25.2,4.24,50.1,56.1,63.3
154689896,-4.19,81.97,25.6,4.23,50.6,56.7,63.1
154866888,-4.19,81.29,25.9,4.22,51.1,57.3,63.1
155043878,-4.20,80.60,26.3,4.21,51.6,57.9,63.0
155220868,-4.21,79.93,26.7,4.20,52.1,58.5,62.9
155397860,-4.24,79.30,27.1,4.17,52.5,59.1,62.6
155574850,-4.26,78.53,27.6,4.16,53.1,59.8,62.5
155751840,-4.25,77.74,28.0,4.17,53.7,60.6,62.5
155928832,-4.26,77.09,28.4,4.16,54.2,61.2,62.4
156105822,-4.28,76.39,28.9,4.14,54.7,61.8,62.2
156282812,-4.29,75.59,29.4,4.13,55.3,62.6,62.0
156459804,-4.30,74.87,29.9,4.12,55.8,63.3,61.9
156636794,-4.32,74.17,30.4,4.10,56.4,64.0,61.7
156813784,-4.34,73.48,30.9,4.09,56.9,64.7,61.5
156990776,-4.34,72.69,31.4,4.08,57.5,65.5,61.4
157167766,-4.35,71.90,31.9,4.07,58.1,66.3,61.2
157344756,-4.36,71.21,32.5,4.06,58.7,67.0,61.0
157521748,-4.37,70.52,33.0,4.06,59.2,67.8,60.9
157698738,-4.38,69.81,33.5,4.05,59.8,68.5,60.7
157875728,-4.40,69.13,34.1,4.03,60.3,69.3,60.5
158052720,-4.42,68.39,34.7,4.02,60.9,70.1,60.3
158229710,-4.42,67.52,35.4,4.01,61.6,71.1,60.1
158406700,-4.44,66.67,36.2,3.99,62.2,72.0,59.8
158583692,-4.46,65.84,37.0,3.98,62.9,72.9,59.6
158760682,-4.45,65.13,37.5,3.99,63.6,73.8,59.5
158937672,-4.45,64.42,38.1,3.99,64.2,74.7,59.3
159114664,-4.46,63.70,38.8,3.98,64.8,75.5,59.1
159291654,-4.46,62.90,39.5,3.98,65.5,76.5,58.9
159468644,-4.47,62.11,40.3,3.97,66.2,77.5,58.7
159645636,-4.49,61.34,41.1,3.96,66.8,78.4,58.4
159822626,-4.49,60.56,41.9,3.96,67.5,79.4,58.2
159999616,-4.48,59.78,42.6,3.96,68.3,80.5,58.0
160176608,-4.50,59.04,43.5,3.95,68.8,81.4,57.7
160353598,-4.51,58.23,44.4,3.94,69.6,82.5,57.5
160530588,-4.50,57.37,45.3,3.95,70.4,83.7,57.3
160707580,-4.48,56.44,46.2,3.96,71.4,85.1,57.1
160884570,-4.48,55.58,47.2,3.96,72.3,86.3,56.9
161061560,-4.50,54.80,48.3,3.95,72.9,87.4,56.5
